time_s,phase,A7_x,A7_y,A7_z,min_obstacle_h,min_joint_limit_h,min_all_h,active_obstacle_cbfs,joint_tracking_error,qp_max_violation,qp_iterations,qp_time_us,A1_joint,A2_joint,A3_joint,A4_joint,A5_joint,A6_joint,A7_joint
1.9000000000000001,2/3 raise_arm_pose,0.9268999264661926,-0.40551508450677143,0.9688379682745167,0.029134419860614415,0.01846299329868396,0.01943472978808838,2,0.620474113749448,1.942890293094024e-16,2,481.5,-1.1342196659110542,1.3919314765124307,1.1891788514251365,0.01846299329868396,0.07263584480619321,-0.2901776508377753,-0.06302964737815427
1.905,2/3 raise_arm_pose,0.9274687070414185,-0.40499400484265846,0.9699083598440237,0.02986694203173563,0.017539843633749764,0.01846299329868396,2,0.6197142708353047,-1.1102230246251565e-16,2,482.0,-1.1359386066942374,1.3930290364373987,1.1900404132792197,0.017539843633749764,0.07080333215091995,-0.2900550114722365,-0.06150617915828057
1.9100000000000001,2/3 raise_arm_pose,0.9280244174049624,-0.4044873446533604,0.9709634222548881,0.03059186467539874,0.016662851452062272,0.017539843633749764,2,0.6190262670768024,4.440892098500626e-16,2,490.3,-1.1376403767110974,1.394091596368206,1.1909038676541353,0.016662851452062272,0.06902985687521965,-0.2899581553022434,-0.06001979074718206
1.915,2/3 raise_arm_pose,0.9285675699785448,-0.4039946418918186,0.9720036641604874,0.03130935514742967,0.01582970887945916,0.016662851452062272,2,0.6184063947011441,5.551115123125783e-17,2,467.8,-1.139325362606882,1.3951204459078408,1.1917693089838732,0.01582970887945916,0.06731351802796728,-0.2898855616273981,-0.058569668753487986
1.92,2/3 raise_arm_pose,0.9290986545401655,-0.40351544732881606,0.9730295792085948,0.03201958187028612,0.015038223435486203,0.01582970887945916,2,0.617851134861092,-2.220446049250313e-16,2,476.1,-1.1409939483649993,1.396116826586564,1.192636824119943,0.015038223435486203,0.06565247466664081,-0.2898357935711999,-0.057155015443611214
1.925,2/3 raise_arm_pose,0.9296181393238034,-0.4030493243219513,0.9740416463465571,0.03272271378902623,0.014286312263711892,0.015038223435486203,2,0.6173571485876285,1.6653345369377348e-16,2,464.6,-1.1426465148580995,1.3970819337466784,1.1935064927225953,0.014286312263711892,0.06404494399327822,-0.28980749364666625,-0.055775048392013124
1.93,2/3 raise_arm_pose,0.9301264720594351,-0.4025958485765715,0.9750403301335417,0.033418919885087085,0.013571996650526297,0.014286312263711892,1,0.6169212681214645,-5.551115123125783e-17,2,533.0,-1.1442834394416437,1.3980169183474476,1.194378387635194,0.013571996650526297,0.062489199546280384,-0.2897993795489527,-0.05442900015369824
1.935,2/3 raise_arm_pose,0.9306235121864058,-0.4021545415632028,0.9760246754115108,0.03410725749684338,0.012893396817999983,0.013571996650526297,1,0.6165384836638643,-1.1102230246251565e-16,2,470.7,-1.1459025472714068,1.3989230531765533,1.1952499698380952,0.012893396817999983,0.060983527360468866,-0.28980961310567643,-0.05311608138891889
1.94,2/3 raise_arm_pose,0.9311085604618684,-0.4017248853996132,0.9769923475615814,0.03478570750533628,0.012248726977099987,0.012893396817999983,1,0.6162024019708038,-5.828670879282072e-16,2,467.3,-1.147499194090573,1.3998017097859763,1.1961161812781702,0.012248726977099987,0.05952622565599495,-0.2898358181192138,-0.05183548493072854
1.945,2/3 raise_arm_pose,0.9315820785754984,-0.40130653175316255,0.9779438948336927,0.035454543683628,0.011636290628244988,0.012248726977099987,1,0.6159117484476497,-9.71445146547012e-17,2,477.8,-1.1490739874217437,1.4006538463931717,1.1969773443452536,0.011636290628244988,0.05811572886614551,-0.2898769789540108,-0.05058649385189041
1.95,2/3 raise_arm_pose,0.9320445086681644,-0.4008991410472914,0.9788798490229885,0.03611403511838333,0.011054476096832737,0.011636290628244988,1,0.6156640909207857,1.6653345369377348e-16,2,519.7,-1.1506275224187876,1.4014803872947632,1.1978337668686478,0.011054476096832737,0.0567505212731258,-0.28993213816729624,-0.049368404612598504
1.955,2/3 raise_arm_pose,0.9324962742319338,-0.4005023823451214,0.9798007258520889,0.036764446026401366,0.0105017522919911,0.011054476096832737,1,0.6154571283253868,6.938893903907228e-17,2,472.7,-1.1521603818649928,1.402282224144342,1.198685742714371,0.0105017522919911,0.05542913543346004,-0.290000393356313,-0.04818052683917692
1.96,2/3 raise_arm_pose,0.9329377809644371,-0.4001159332248369,0.9807070253544488,0.03740603560369963,0.009976664677391544,0.0105017522919911,1,0.6152886839414289,6.938893903907228e-17,2,469.5,-1.153673136192295,1.4030602171769309,1.1995335523588204,0.009976664677391544,0.05415015065254804,-0.2900808941699206,-0.04702218311245134
1.965,2/3 raise_arm_pose,0.9333694175801158,-0.3997394796480682,0.9815992322576074,0.03803905790389834,0.009477831443521966,0.009976664677391544,1,0.6151566989499103,1.249000902703301e-16,2,472.4,-1.15516634351982,1.4038151963826657,1.2003774634395696,0.009477831443521966,0.05291219150706351,-0.2901728394763078,-0.045892708764607916
1.97,2/3 raise_arm_pose,0.9337904132614869,-0.3993725872547421,0.9824748920218466,0.038661457911244264,0.00900393987134587,0.009477831443521966,1,0.6150540828222354,-2.220446049250313e-16,2,462.3,-1.156635281140953,1.4045482960201254,1.2012123498533889,0.00900393987134587,0.05171384366997415,-0.29027417607998907,-0.04479138775945147
1.975,2/3 raise_arm_pose,0.9342006019182938,-0.3990149223688132,0.9833330848050558,0.039272401958257326,0.008553742877778579,0.00900393987134587,1,0.6149787096192848,-4.718447854656915e-16,2,466.5,-1.1580780168378462,1.4052604063099638,1.202035950323672,0.008553742877778579,0.05055377811975725,-0.2903835887795006,-0.04371755330326463
1.98,2/3 raise_arm_pose,0.9346003935933525,-0.3986662350962161,0.9841743825140166,0.03987223915062336,0.00812605573388965,0.008553742877778579,1,0.6149301649256346,-8.326672684688674e-17,2,465.2,-1.1594953208704464,1.4059522025504279,1.2028487704943787,0.00812605573388965,0.04943074882955791,-0.29050047458080325,-0.04267058379732605
1.985,2/3 raise_arm_pose,0.9349901815169298,-0.398326280784583,0.9849993396392436,0.040461309714865314,0.007719752947195167,0.00812605573388965,0,0.6149069282225957,1.942890293094024e-16,2,462.4,-1.1608879437219555,1.40662433814943,1.203651295889803,0.007719752947195167,0.048343549825918236,-0.29062426750287884,-0.04164986927604836
1.99,2/3 raise_arm_pose,0.9353703428529153,-0.39799482000893277,0.9858084936953001,0.04103994508323642,0.007333765299835409,0.007719752947195167,0,0.614907567388123,-9.71445146547012e-17,2,467.8,-1.1622566164457495,1.4072774453855972,1.2044439926664883,0.007333765299835409,0.04729101390630999,-0.29075443649533306,-0.04065481125486799
1.995,2/3 raise_arm_pose,0.9357412394088522,-0.3976716185484027,0.9866023656574809,0.04160846799202351,0.006967077034843637,0.007333765299835409,0,0.6149307337661617,3.885780586188048e-16,2,580.8,-1.16360205101661,1.407912136138707,1.2052273083363594,0.006967077034843637,0.04627201139921494,-0.2908904834673106,-0.039684822580728765
2.0,2/3 raise_arm_pose,0.9361032183116926,-0.39735644735497294,0.9873814603940901,0.04216719259148278,0.006618723183101454,0.006967077034843637,0,0.6149751574953348,1.249000902703301e-16,2,480.7,-1.1649249406853253,1.4085290025910127,1.2060016724619602,0.006618723183101454,0.04528544896554571,-0.29103194142200656,-0.038739327284734976
2.005,2/3 raise_arm_pose,0.9364548829645463,-0.39704889379981806,0.988141704412563,0.042712841536844494,0.006287787023946381,0.006618723183101454,0,0.615030368300941,5.551115123125783e-17,2,522.2,-1.1662177821542867,1.4091291260476673,1.206759150641957,0.006287787023946381,0.04433014543790218,-0.2911763547378042,-0.037817675615665305
2.0100000000000002,2/3 raise_arm_pose,0.9367966214343301,-0.396748781169847,0.9888837121805371,0.04324583050030712,0.005973397672749064,0.006287787023946381,0,0.6151002916110279,-3.608224830031759e-16,2,562.8,-1.167481495443071,1.4097129856183124,1.2075004276222403,0.005973397672749064,0.043405078305992516,-0.29132338360106813,-0.03691931870493377
2.015,2/3 raise_arm_pose,0.9371288061406029,-0.39645593507788823,0.9896080793664969,0.043766563160686285,0.005674727789111612,0.005973397672749064,0,0.6151839898770427,-1.5959455978986625e-16,2,734.9,-1.1687169746919739,1.4102810471326725,1.2082261623343118,0.005674727789111612,0.0425092583139164,-0.2914727118364087,-0.03604371811796286
2.02,2/3 raise_arm_pose,0.9374517945411976,-0.3961701835511465,0.9903153833308402,0.044275431459749194,0.005390991399656032,0.005674727789111612,0,0.6152805870042429,-1.249000902703301e-16,2,616.8,-1.169925088767895,1.4108337635269852,1.208936988809843,0.005390991399656032,0.04164172838614274,-0.291624045497393,-0.03519034573193364
2.025,2/3 raise_arm_pose,0.9377659297850881,-0.3958913571081508,0.9910061836107822,0.044772815860913646,0.005121441829673233,0.005390991399656032,0,0.6153892645906349,-5.620504062164855e-16,2,505.0,-1.1711066818632148,1.4113715752161184,1.2096335170613572,0.005121441829673233,0.040801562591098225,-0.2917771115351116,-0.03435868361329285
2.0300000000000002,2/3 raise_arm_pose,0.9380715413341418,-0.3956192888251098,0.9916810223985425,0.04525908560936213,0.004865369738189574,0.005121441829673233,0,0.6155092583833915,-5.412337245047638e-16,2,573.4,-1.1722625740872266,1.411894910452141,1.2103163339300476,0.004865369738189574,0.03998786514125953,-0.2919316565405113,-0.03354822389493257
2.035,2/3 raise_arm_pose,0.9383683624179964,-0.3953537521172079,0.9923388505981144,0.04573336561651623,0.004622101251280098,0.004865369738189574,0,0.6156363436358794,-5.620504062164855e-16,2,530.9,-1.1733907502512906,1.412404357961781,1.210983135794762,0.004622101251280098,0.039199728505241664,-0.2920867513177634,-0.032758442924862984
2.04,2/3 raise_arm_pose,0.9386555568104772,-0.3950944758100021,0.992977076484479,0.04619357788490636,0.0043909961887160925,0.004622101251280098,0,0.6157648259715063,1.0408340855860843e-16,2,496.4,-1.1744864525378098,1.412900640542044,1.2116288306809195,0.0043909961887160925,0.03843623340670097,-0.2922408142091972,-0.03198880363698209
2.045,2/3 raise_arm_pose,0.9389334820939123,-0.3948413425899363,0.9935963389841523,0.04664018103873838,0.004171446379280288,0.0043909961887160925,0,0.615898398527555,-1.3877787807814457e-16,2,489.9,-1.1755507012049526,1.4133840758881824,1.2122542351737973,0.004171446379280288,0.03769657037661821,-0.2923937155931606,-0.031238831818951315
2.05,2/3 raise_arm_pose,0.9392024816016142,-0.39459423515214576,0.994197257323749,0.04707361957121412,0.003962874060316273,0.004171446379280288,0,0.6160365988381696,1.942890293094024e-16,2,489.7,-1.1765844862821049,1.4138549754481538,1.2128601357949491,0.003962874060316273,0.03697995671969711,-0.2925453386212708,-0.030508062575370212
2.055,2/3 raise_arm_pose,0.9394628850408605,-0.39435303636898256,0.9947804315613925,0.047494324224844654,0.0037647303573004587,0.003962874060316273,0,0.6161790032155353,6.938893903907228e-17,2,483.4,-1.177588768370026,1.4143136445014564,1.2134472900309934,0.0037647303573004587,0.03628563564857284,-0.2926955783626628,-0.029796040219182002
2.06,2/3 raise_arm_pose,0.9397150090859269,-0.3941176294451806,0.995346443109565,0.04790271236586933,0.003576493839435433,0.0037647303573004587,0,0.6163252240351853,5.759281940243e-16,2,521.1,-1.178564479425194,1.4147603822372024,1.214016427325714,0.003576493839435433,0.035612875449497414,-0.2928443409982901,-0.029102318161729823
2.065,2/3 raise_arm_pose,0.9399591579427008,-0.39388789806052593,0.9958958552490019,0.048299188352438606,0.0033976691474636627,0.003576493839435433,0,0.6164749071957064,-2.0122792321330962e-16,2,483.7,-1.1795125235282955,1.4151954818315724,1.2145682500367752,0.0033976691474636627,0.0349609686783074,-0.29299154306255715,-0.028426458801558772
2.07,2/3 raise_arm_pose,0.9401944451620329,-0.3936636031114467,0.9964259570898251,0.048681598821862855,0.0032277856900904795,0.0033976691474636627,0,0.616619839261005,4.163336342344337e-17,2,486.4,-1.1804279814872243,1.4156195808094583,1.2150975252526965,0.0032277856900904795,0.034329149899922376,-0.2931356789413037,-0.02776798708656749
2.075,2/3 raise_arm_pose,0.9404206068131052,-0.39344459691966954,0.9969357503874485,0.049049134835741866,0.0030663964055859566,0.0032277856900904795,0,0.6167607513355912,-2.2898349882893854e-16,2,496.9,-1.1813089918863453,1.4160330824088456,1.2156021531105883,0.0030663964055859566,0.033716718230771464,-0.2932760175717646,-0.027126462702666363
2.08,2/3 raise_arm_pose,0.940637975703799,-0.3932308064830367,0.9974258982452041,0.04940228825227259,0.002913076585306656,0.0030663964055859566,0,0.6168999986396225,5.724587470723463e-16,2,486.8,-1.1821566543589175,1.4164361859415413,1.2160830600241932,0.002913076585306656,0.03312303602251437,-0.293412575647351,-0.0265014777513596
2.085,2/3 raise_arm_pose,0.9408468714639617,-0.39302215699124493,0.9978970431831792,0.049741535238804015,0.002767422756041323,0.002913076585306656,0,0.6170374515484677,5.898059818321144e-17,2,478.3,-1.1829720349417323,1.4168290897312947,1.216541138655893,0.002767422756041323,0.03254748724790389,-0.2935453750510434,-0.02589263266372232
2.09,2/3 raise_arm_pose,0.9410476011259311,-0.39281857206195353,0.9983498077062023,0.05006733673729805,0.002629051618239256,0.002767422756041323,0,0.6171730034569329,1.457167719820518e-16,2,481.9,-1.1837561670216854,1.4172119909588274,1.2169772490519009,0.002629051618239256,0.03198947679820439,-0.2936744423870203,-0.025299536098055873
2.095,2/3 raise_arm_pose,0.9412404596765895,-0.3926199739615993,0.9987847948613727,0.05038013891849861,0.0024975990373272924,0.002629051618239256,0,0.6173065687977382,1.942890293094024e-16,2,482.8,-1.1845100522601166,1.4175850855165122,1.217392219739452,0.0024975990373272924,0.03144842980568734,-0.29379980854281074,-0.024721804836035862
2.1,2/3 raise_arm_pose,0.9414257305824594,-0.392426283811793,0.9992025887848659,0.05068037362486017,0.0023727190854609267,0.0024975990373272924,0,0.6174380812030541,2.1510571102112408e-16,2,477.5,-1.1852346614951554,1.4179485678723793,1.2177868487875456,0.0023727190854609267,0.030923790989946538,-0.29392150828021624,-0.024159063677505352
2.105,2/3 raise_arm_pose,0.941601891420345,-0.3922372366158563,0.9995987056144638,0.05096451958810203,0.002254083131187879,0.0023727190854609267,0,0.6175544462365632,2.3592239273284576e-16,2,476.9,-1.1859219715470364,1.418303166922532,1.2181527696280101,0.002254083131187879,0.030414901925347564,-0.29403736475327136,-0.023610882012723322
2.11,2/3 raise_arm_pose,0.9417692667714079,-0.39205279532830584,0.999973854359947,0.051233112776287205,0.0021413789746284858,0.002254083131187879,0,0.6176642920324201,-1.1796119636642288e-16,2,478.3,-1.1865731839187963,1.418648992572825,1.2184910386016634,0.0021413789746284858,0.02992124585612119,-0.29414749672251667,-0.023076903330487494
2.115,2/3 raise_arm_pose,0.9419281683346545,-0.39187291937594404,1.0003287219616586,0.05148667174031119,0.0020343100258970624,0.0021413789746284858,0,0.6177677088733771,-1.3877787807814457e-16,2,501.3,-1.1871894627478694,1.4189861580238574,1.2188026738590967,0.0020343100258970624,0.029442324104575233,-0.294252023049876,-0.02255677864296266
2.12,2/3 raise_arm_pose,0.9420788955057133,-0.391697564968182,1.0006639739049996,0.05172569815540665,0.0019325945246022101,0.0020343100258970624,0,0.6178648008387484,-1.6653345369377348e-16,2,484.2,-1.1877719358938539,1.419314779419186,1.2190886566433956,0.0019325945246022101,0.02897765546642912,-0.29435106248361637,-0.02205016638860531
2.125,2/3 raise_arm_pose,0.9422217359263402,-0.3915266853892398,1.0009802548230928,0.051950677347441555,0.0018359647983720972,0.0019325945246022101,0,0.6179556841914045,4.996003610813204e-16,2,481.8,-1.188321695998826,1.419634975512026,1.2193499325324804,0.0018359647983720972,0.028526775626504536,-0.2944447334612605,-0.02155673233355551
2.13,2/3 raise_arm_pose,0.9423569660062451,-0.39136023127317027,1.0012781890873794,0.05216207880428781,0.0017441665584534936,0.0018359647983720972,0,0.6180404858958867,-2.7755575615628914e-16,2,478.6,-1.1888398015206245,1.4199468673497462,1.2195874126427337,0.0017441665584534936,0.028089236593572365,-0.2945331539293195,-0.021076149471661424
2.1350000000000002,2/3 raise_arm_pose,0.9424842417039531,-0.3911980884667205,1.0015566464822563,0.05235900473832756,0.0016569582305308193,0.0017441665584534936,0,0.6181146547287516,-7.632783294297951e-17,2,478.4,-1.1893242030124394,1.4202507606656825,1.2197988420915886,0.0016569582305308193,0.02766456531062058,-0.29461568121327597,-0.02060807820638216
2.14,2/3 raise_arm_pose,0.9426026211744639,-0.39104009327755346,1.0018127988633418,0.05253923631243019,0.0015741103190042792,0.0016569582305308193,0,0.6181721011415016,-1.6653345369377348e-16,2,491.9,-1.1897698453838088,1.4205471175369493,1.2199789115432402,0.0015741103190042792,0.027252263856691928,-0.29469093881860253,-0.020152167706412177
2.145,2/3 raise_arm_pose,0.9427124094281628,-0.390886232856076,1.0020473793224527,0.05270333249038157,0.0014954048030540645,0.0015741103190042792,0,0.6182194763363524,1.6653345369377348e-16,2,486.2,-1.190177985776434,1.4208359830220616,1.2201287570445718,0.0014954048030540645,0.026851931235478223,-0.29475912103286595,-0.019708114478573378
2.15,2/3 raise_arm_pose,0.9428138993799975,-0.39073648969842745,1.0022610979968785,0.0528518338423461,0.0014206345629013627,0.0014954048030540645,0,0.6182570433260773,-3.0010716134398763e-16,2,476.4,-1.1905498416898705,1.4211174085479217,1.220249473742366,0.0014206345629013627,0.026463180999834808,-0.2948204183273568,-0.01927562171028046
2.1550000000000002,2/3 raise_arm_pose,0.9429073724030907,-0.39059084200423205,1.0024546427188488,0.05298526313425473,0.0013496028347562972,0.0014206345629013627,0,0.6182850711822834,-4.996003610813204e-16,2,478.6,-1.1908865921641474,1.4213914514154806,1.2203421172742588,0.0013496028347562972,0.026085640732941645,-0.2948750173424036,-0.018854399175045528
2.16,2/3 raise_arm_pose,0.9429930988534835,-0.39044926401443103,1.0026286796516353,0.05310412589926201,0.0012821226930184826,0.0013496028347562972,0,0.6183038337691927,-5.551115123125783e-17,2,481.7,-1.1911893789310815,1.4216581743306194,1.2204077051178615,0.0012821226930184826,0.025718951545452295,-0.29492310088052043,-0.01844416313665111
2.165,2/3 raise_arm_pose,0.9430713385676469,-0.39031172633017025,1.0027838539121512,0.05320891099175291,0.0012180165583675596,0.0012821226930184826,0,0.6183136085942554,-2.1163626406917047e-16,2,479.9,-1.1914593075348638,1.4219176449592508,1.2204472178993457,0.0012180165583675596,0.025362767587956622,-0.29496484790675753,-0.018044636252149318
2.17,2/3 raise_arm_pose,0.9431423218562581,-0.3901781942284186,1.0029207343105901,0.05330004761696728,0.0011571157304491797,0.0012180165583675596,0,0.6183075324579995,3.660266534311063e-16,2,487.5,-1.1916973495315129,1.4221699413599076,1.220461499922886,0.0011571157304491797,0.0250167542995101,-0.29500040910742154,-0.017655546901595667
2.1750000000000003,2/3 raise_arm_pose,0.9432062797786818,-0.390048631387245,1.0030398995549246,0.05337797256001534,0.0010992599439267191,0.0011571157304491797,0,0.6182892394933658,3.0010716134398763e-16,2,496.7,-1.1919044950753717,1.4224151419231796,1.2204514149836374,0.0010992599439267191,0.024680589879102738,-0.29502994442629005,-0.01727662997339694
2.18,2/3 raise_arm_pose,0.9432634442289471,-0.3899229998885365,1.0031419378945623,0.05344312993070655,0.001044296946730384,0.0010992599439267191,0,0.6182624779322012,-1.8735013540549517e-16,2,492.2,-1.1920817522776468,1.4226533254900735,1.2204178457307944,0.001044296946730384,0.024353964833367204,-0.2950536226341035,-0.01690762674441337
2.185,2/3 raise_arm_pose,0.9433140382898318,-0.38980125923242936,1.0032274188057473,0.05349594913952883,0.0009920820993938638,0.001044296946730384,0,0.6182274772865101,2.1163626406917047e-16,2,488.2,-1.1922300970993764,1.422884574386882,1.2203616426438344,0.0009920820993938638,0.02403658090268732,-0.29507160868251525,-0.016548284486203862
2.19,2/3 raise_arm_pose,0.9433582766177067,-0.38968336657703484,1.00329689354807,0.053536845373585336,0.00094247799442417,0.0009920820993938638,0,0.6181844689407896,1.231653667943533e-16,2,484.7,-1.1923504743317515,1.423108974083305,1.2202836251628086,0.00094247799442417,0.02372815064007209,-0.29508406373384005,-0.016198356364374986
2.195,2/3 raise_arm_pose,0.9433963658080068,-0.3895692769640647,1.003350895707437,0.05356622005768547,0.0008953540947029636,0.00094247799442417,0,0.6181336854143574,-4.0939474033052647e-16,2,487.1,-1.192443798549165,1.4233266128695792,1.2201845827846327,0.0008953540947029636,0.02342839700221072,-0.2950911451949204,-0.015857601337530218
2.2,2/3 raise_arm_pose,0.9434285047424176,-0.3894589435310552,1.0033899417255974,0.05358446130101447,0.0008505863899678144,0.0008953540947029636,0,0.6180753596951337,1.8908485888147197e-16,2,496.0,-1.1925109550355915,1.423537581551811,1.2200652761263657,0.0008505863899678144,0.02313705295228453,-0.2950930067547133,-0.015525784055930547
2.205,2/3 raise_arm_pose,0.9434575676685347,-0.38935259146006557,1.0034222497970473,0.05359795423630818,0.0008080570704694244,0.0008505863899678144,0,0.618010508285547,-1.4224732503009818e-16,2,481.9,-1.1925664535361509,1.423741164934335,1.2199403453997453,0.0008080570704694244,0.022854033264391584,-0.2950931745236988,-0.015202746791736905
2.21,2/3 raise_arm_pose,0.9434836593732117,-0.3892501076049192,1.0034480508037484,0.053606860392092094,0.0007676542169459532,0.0008080570704694244,0,0.6179446737734507,1.214306433183765e-17,2,480.8,-1.1926106807757257,1.4239375785305037,1.2198100153521985,0.0007676542169459532,0.022579088504695283,-0.2950916767906856,-0.014888262801489747
2.215,2/3 raise_arm_pose,0.9435068808740513,-0.3891513817256257,1.0034675678723777,0.05361133594305476,0.0007292715060986554,0.0007676542169459532,0,0.6178778372201994,3.469446951953614e-17,2,478.9,-1.1926440109431786,1.4241270319359964,1.2196745011731487,0.0007292715060986554,0.022311977665086163,-0.2950885423882031,-0.014582110863387421
2.22,2/3 raise_arm_pose,0.9435273295640427,-0.38905630643191086,1.0034810166256571,0.05361153187893975,0.0006928079307937228,0.0007292715060986554,0,0.6178099839170547,-5.4643789493269423e-17,2,484.2,-1.1926668060809091,1.424309728971133,1.219534008891852,0.0006928079307937228,0.022052467859585246,-0.29508380059693523,-0.014284075164661809
2.225,2/3 raise_arm_pose,0.9435450993500759,-0.3889647771267497,1.0034886054261194,0.053607594168638785,0.000658167534254036,0.0006928079307937228,0,0.6177411030306265,1.457167719820518e-16,2,483.2,-1.1926794164631742,1.4244858678207206,1.2193887357630886,0.000658167534254036,0.021800334028305463,-0.2950774810573306,-0.01399394519007866
2.23,2/3 raise_arm_pose,0.9435602807856424,-0.38887669194997126,1.0034905356124917,0.05359966391958305,0.0006252591575413367,0.000658167534254036,0,0.6176711872728232,-5.204170427930421e-16,2,490.9,-1.1926821809634607,1.4246556411714582,1.2192388706407162,0.0006252591575413367,0.021555358649128706,-0.29506961368794693,-0.013711515611584967
2.235,3/3 curl_four_fingers_thumb_up,0.9435735603387029,-0.388792013053252,1.0034887263911476,0.05358922059580835,0.0005939961996642693,0.0006252591575413367,0,0.6176016640867817,1.0148132334464322e-16,2,472.5,-1.1926784772358263,1.4248190555246119,1.219087701054886,0.0005939961996642693,0.021317369209425483,-0.29506098291214156,-0.013436601163741055
2.24,3/3 curl_four_fingers_thumb_up,0.9435862026048186,-0.3887107525347831,1.003486757497953,0.05357903649384924,0.0005642963896810592,0.0005939961996642693,0,0.6175353407860689,-6.531233887052679e-16,2,475.8,-1.1926746212830701,1.4249759582159724,1.2189415041728207,0.0005642963896810592,0.02108623746246186,-0.29505310077117813,-0.0131690357332794
2.245,3/3 curl_four_fingers_thumb_up,0.943598236636066,-0.3886327751883183,1.003484642563767,0.053569105547683994,0.0005360815701970055,0.0005642963896810592,0,0.6174720639516388,1.457167719820518e-16,2,480.1,-1.1926706264703364,1.4251266052122917,1.2188001270538926,0.0005360815701970055,0.020861766071140646,-0.2950459193563016,-0.012908627575657215
2.25,3/3 curl_four_fingers_thumb_up,0.9436096901921348,-0.3885579510257083,1.0034823944698468,0.05355942186549651,0.0005092774916871577,0.0005360815701970055,0,0.6174116877713148,-4.978656376053436e-16,2,474.1,-1.1926665055368029,1.4252712425937708,1.2186634205498459,0.0005092774916871577,0.020643763869076043,-0.2950393935062487,-0.012655189777054432
2.255,3/3 curl_four_fingers_thumb_up,0.9436205897975928,-0.3884861550831717,1.0034800253818532,0.053549979719412506,0.00048381361710280054,0.0005092774916871577,0,0.6173540736524892,-1.4311468676808659e-16,2,482.8,-1.1926622706150614,1.4254101069247709,1.2185312392589172,0.00048381361710280054,0.02043204564200319,-0.29503348065769247,-0.012408540143699878
2.2600000000000002,3/3 curl_four_fingers_thumb_up,0.9436309607965315,-0.38841726723437003,1.0034775467825277,0.05354077353613893,0.0004596229362476599,0.00048381361710280054,0,0.617299089854917,1.231653667943533e-16,2,476.6,-1.19265793325034,1.4255434256111879,1.2184034414797997,0.0004596229362476599,0.02022643191548711,-0.29502814070360306,-0.012168501093039148
2.265,3/3 curl_four_fingers_thumb_up,0.9436408274047259,-0.3883511720100516,1.0034749695030867,0.05353179788843724,0.0004366417894352779,0.0004596229362476599,0,0.6172466111425563,-2.0903417885520525e-16,2,491.9,-1.1926535044195414,1.425671417244965,1.2182798891654478,0.0004366417894352779,0.02002674874882876,-0.29502333585911433,-0.011934899546734734
2.27,3/3 curl_four_fingers_thumb_up,0.9436502127594324,-0.38828775842404456,1.0034723037533804,0.0535230474873511,0.00041480969996351297,0.0004366417894352779,0,0.6171965184534564,2.1250362580715887e-16,2,489.4,-1.192648994550074,1.4257942919361957,1.218160447876244,0.00041480969996351297,0.019832827535538087,-0.29501903053450396,-0.011707566825488572
2.275,3/3 curl_four_fingers_thumb_up,0.9436591389669436,-0.3882269198053885,1.0034695591508567,0.05351451717512954,0.0003940692149653367,0.00041480969996351297,0,0.617148698586749,1.240327285323417e-16,2,474.9,-1.1926444135384533,1.425912251633256,1.2180449867325316,0.0003940692149653367,0.019644504810268918,-0.2950151912149168,-0.01148633854568167
2.2800000000000002,3/3 curl_four_fingers_thumb_up,0.9436676271480064,-0.38816855363639335,1.0034667447483714,0.05350620191877934,0.00037436575421707067,0.0003940692149653367,0,0.617103043905847,-1.6479873021779667e-16,2,481.1,-1.1926397707686514,1.4260254904313816,1.2179333783661985,0.00037436575421707067,0.01946162206242481,-0.29501178634647945,-0.011271054517824813
2.285,3/3 curl_four_fingers_thumb_up,0.9436756974812142,-0.3881125613964324,1.0034638690608868,0.05349809680419416,0.00035564746650621794,0.00037436575421707067,0,0.6170594520570015,-1.6479873021779667e-16,2,480.9,-1.192635075130178,1.4261341948700945,1.2178254988712933,0.00035564746650621794,0.019284025556351326,-0.29500878622847215,-0.011061558646817002
2.29,3/3 curl_four_fingers_thumb_up,0.9436833692444618,-0.388058848411277,1.0034609400910957,0.0534901970308073,0.0003378650931809078,0.00035564746650621794,0,0.6170178257024131,-1.4224732503009818e-16,2,479.2,-1.1926303350358713,1.4262385442198655,1.2177212277534808,0.0003378650931809078,0.01911156615820442,-0.2950061629112422,-0.010857698834007945
2.295,3/3 curl_four_fingers_thumb_up,0.943690660854566,-0.38800732370778906,1.003457965354008,0.05348249790672372,0.00032097183852186276,0.0003378650931809078,0,0.6169780722671326,-7.589415207398531e-17,2,477.0,-1.1926255584393854,1.4263387107583851,1.217620447878363,0.00032097183852186276,0.018944099169368747,-0.2950038900995577,-0.010659326881062104
2.3000000000000003,3/3 curl_four_fingers_thumb_up,0.9436975899051276,-0.38795789987379387,1.0034549519005367,0.053474994844278596,0.00030492324659577057,0.00032097183852186276,0,0.6169401036990316,-1.8691645453650096e-16,2,480.5,-1.192620752852357,1.4264348600368009,1.2175230454185144,0.00030492324659577057,0.01878148416647478,-0.29500194306111766,-0.010466298395621012
2.305,3/3 curl_four_fingers_thumb_up,0.9437041732027278,-0.387910492922963,1.003451906340115,0.05346768335599617,0.0002896770842659811,0.00030492324659577057,0,0.6169038362411543,1.9038590148845458e-16,2,473.4,-1.1926159253612374,1.4265271511362663,1.2174289097993483,0.0002896770842659811,0.01862358484779784,-0.29500029853994864,-0.010278472698761459
