time_s,phase,A7_x,A7_y,A7_z,min_obstacle_h,min_joint_limit_h,min_all_h,active_obstacle_cbfs,joint_tracking_error,qp_max_violation,qp_iterations,qp_time_us,A1_joint,A2_joint,A3_joint,A4_joint,A5_joint,A6_joint,A7_joint
1.98,2/3 raise_arm_pose,0.9224378631922089,-0.3877413907268251,0.9893100134433142,0.00892631433993888,-0.4866961139221213,-0.4860888037546964,3,0.002500926149498777,4.982350071031954,0,13.2,-0.9733922278442426,1.5,1.1680706734130912,-0.4866961139221213,0.0,0.0,0.0
1.985,2/3 raise_arm_pose,0.9227466546430929,-0.38762230835588046,0.9901409128832188,0.009253803022703157,-0.4872909090851009,-0.4866961139221213,3,0.0024666912241978933,4.985920171817132,0,12.2,-0.9745818181702018,1.5,1.1694981818042423,-0.4872909090851009,0.0,0.0,0.0
1.99,2/3 raise_arm_pose,0.9230478677962412,-0.387505150724038,0.9909552925381968,0.009575229485506216,-0.48787362726879074,-0.4872909090851009,3,0.0023928408613313433,4.989452727588976,0,20.0,-0.9757472545375815,1.5,1.1708967054450978,-0.48787362726879074,0.0,0.0,0.0
1.995,2/3 raise_arm_pose,0.9233417994252278,-0.387389862821255,0.9917537190985136,0.009890788055421047,-0.48844469116746597,-0.48787362726879074,3,0.0022807616012139086,4.992949052422949,0,11.8,-0.9768893823349319,1.5,1.1722672588019183,-0.48844469116746597,0.0,0.0,0.0
2.0,2/3 raise_arm_pose,0.9236287335681348,-0.3872763906384407,0.9925367402998891,0.010200667631702943,-0.48900450868110207,-0.48844469116746597,3,0.002131791455249541,4.996410414401879,0,12.5,-0.9780090173622041,1.5,1.173610820834645,-0.48900450868110207,0.0,0.0,0.0
2.005,2/3 raise_arm_pose,0.9239071947013521,-0.38716538059575173,0.9933000845321343,0.010503148143532294,-0.48955004300825045,-0.48900450868110207,3,0.002213227522727925,4.999151952240695,0,11.9,-0.9791000860165009,1.5,1.1749201032198011,-0.48955004300825045,0.0,0.0,0.0
2.0100000000000002,2/3 raise_arm_pose,0.9241775251141742,-0.38705676408643,0.9940444260692208,0.010798465460357988,-0.49008179406043817,-0.48955004300825045,3,0.0022494510866855866,5.00185064052005,0,12.2,-0.9801635881208763,1.5,1.1761963057450515,-0.49008179406043817,0.0,0.0,0.0
2.015,2/3 raise_arm_pose,0.9244400520634358,-0.38695047371435376,0.9947704166620309,0.011086848886763374,-0.4906002442522889,-0.49008179406043817,3,0.002242044584746245,5.00450797897452,0,13.0,-0.9812004885045778,1.5,1.177440586205493,-0.4906002442522889,0.0,0.0,0.0
2.02,2/3 raise_arm_pose,0.9246950884963504,-0.3868464433303823,0.9954786862448262,0.01136852126658059,-0.49110585911391436,-0.4906002442522889,3,0.0021925350692164973,5.00712541484798,0,17.2,-0.9822117182278287,1.5,1.1786540618733943,-0.49110585911391436,0.0,0.0,0.0
2.025,2/3 raise_arm_pose,0.9249429337352377,-0.3867446080621149,0.9961698436234866,0.011643699093199296,-0.49159908788187245,-0.49110585911391436,3,0.0021023961455714306,5.009704344730766,0,17.3,-0.9831981757637449,1.5,1.1798378109164938,-0.49159908788187245,0.0,0.0,0.0
2.0300000000000002,2/3 raise_arm_pose,0.9251838741263104,-0.3866449043376537,0.9968444771456182,0.01191259262504158,-0.49208036406944156,-0.49159908788187245,3,0.0019730498430953927,5.012246116332548,0,13.2,-0.9841607281388831,1.5,1.1809928737666597,-0.49208036406944156,0.0,0.0,0.0
2.035,2/3 raise_arm_pose,0.9254175965292585,-0.3865475153906614,0.9975015016170198,0.012174745818460737,-0.49254892682820844,-0.49208036406944156,3,0.0018978762309761143,5.014516192447796,0,11.9,-0.9850978536564169,1.5,1.1821174243877002,-0.49254892682820844,0.0,0.0,0.0
2.04,2/3 raise_arm_pose,0.9256432200514351,-0.3864528663617994,0.9981382152903497,0.01242905563036293,-0.4930028634580993,-0.49254892682820844,3,0.001966419510025867,5.016276594260253,0,11.2,-0.9860057269161986,1.5,1.1832068722994382,-0.4930028634580993,0.0,0.0,0.0
2.045,2/3 raise_arm_pose,0.9258610738716211,-0.3863608786473705,0.9987553163594738,0.012675775604684116,-0.4934426858736247,-0.4930028634580993,3,0.001988664723593737,5.017993117686082,0,12.4,-0.9868853717472494,1.5,1.1842624460966993,-0.4934426858736247,0.0,0.0,0.0
2.05,2/3 raise_arm_pose,0.9260714726031243,-0.38627147522574296,0.9993534795393605,0.012915151945579968,-0.49386888807228757,-0.4934426858736247,3,0.001966232303971555,5.019667298468814,0,12.2,-0.9877377761445751,1.5,1.1852853313734901,-0.49386888807228757,0.0,0.0,0.0
2.055,2/3 raise_arm_pose,0.9262747170064349,-0.3861845806816382,0.9999333568128254,0.013147423657932568,-0.49428194676167797,-0.49386888807228757,3,0.0019006859683210577,5.021300618600961,0,13.0,-0.9885638935233559,1.5,1.1862766722280271,-0.49428194676167797,0.0,0.0,0.0
2.06,2/3 raise_arm_pose,0.9264710946634521,-0.38610012122409376,1.0004955781572449,0.01337282269215987,-0.49468232196462053,-0.49428194676167797,3,0.0017935347037034794,5.0228945082052885,0,13.1,-0.9893646439292411,1.5,1.1872375727150892,-0.49468232196462053,0.0,0.0,0.0
2.065,2/3 raise_arm_pose,0.9266608806155081,-0.38601802469870283,1.0010407522514206,0.013591574092411553,-0.4950704576031409,-0.49468232196462053,3,0.001646234682632433,5.024450347350272,0,14.3,-0.9901409152062818,1.5,1.1881690982475381,-0.4950704576031409,0.0,0.0,0.0
2.07,2/3 raise_arm_pose,0.9268431549808124,-0.38593873660519434,1.0015660524057903,0.013802524293433878,-0.49544435182637747,-0.4950704576031409,3,0.0016507018985747505,5.0254834206787224,0,13.0,-0.9908887036527549,1.5,1.1890664443833059,-0.49544435182637747,0.0,0.0,0.0
2.075,2/3 raise_arm_pose,0.9270176309638001,-0.3858624324606518,1.0020704556246223,0.01400524207306509,-0.49580328760148523,-0.49544435182637747,3,0.001705372808014383,5.026230673285327,0,12.1,-0.9916065752029705,1.5,1.1899278902435646,-0.49580328760148523,0.0,0.0,0.0
2.08,2/3 raise_arm_pose,0.9271846238128608,-0.3857890236576137,1.002554682682869,0.014199997475482375,-0.4961477884741487,-0.49580328760148523,3,0.0017126937168598273,5.026933050547546,0,13.0,-0.9922955769482974,1.5,1.190754692337957,-0.4961477884741487,0.0,0.0,0.0
2.085,2/3 raise_arm_pose,0.9273444347297387,-0.3857184235488896,1.0030194299731225,0.014387052484598713,-0.49647835966595344,-0.4961477884741487,3,0.0016743218751317254,5.027592123102432,0,24.3,-0.9929567193319069,1.5,1.1915480631982884,-0.49647835966595344,0.0,0.0,0.0
2.09,2/3 raise_arm_pose,0.9274973515691738,-0.3856505474592395,1.0034653702908374,0.014566661198334004,-0.4967954887157295,-0.49647835966595344,3,0.0015918565291000956,5.028209406614742,0,14.9,-0.993590977431459,1.5,1.1923091729177508,-0.4967954887157295,0.0,0.0,0.0
2.095,2/3 raise_arm_pose,0.927643649499936,-0.385585312691032,1.0038931535977436,0.014739070005416834,-0.4970996460984478,-0.4967954887157295,3,0.0014668409514154651,5.0287863637009655,0,13.3,-0.9941992921968956,1.5,1.193039150636275,-0.4970996460984478,0.0,0.0,0.0
2.1,2/3 raise_arm_pose,0.9277835916295457,-0.38552263852448015,1.0043034077637358,0.014904517763914805,-0.4973912858224555,-0.4970996460984478,3,0.0013007644001861293,5.029324405786016,0,14.7,-0.994782571644911,1.5,1.1937390859738934,-0.4973912858224555,0.0,0.0,0.0
2.105,2/3 raise_arm_pose,0.9279156325069666,-0.3854632560747176,1.004691451566409,0.015061101649245796,-0.4976670880818035,-0.4973912858224555,3,0.0013908021563279287,5.029073310094147,0,13.4,-0.995334176163607,1.5,1.1944010113963286,-0.4976670880818035,0.0,0.0,0.0
2.11,2/3 raise_arm_pose,0.9280400871101757,-0.38540706441902556,1.00505805334642,0.015209116175570504,-0.4979276071877548,-0.4976670880818035,3,0.001430707441868853,5.0287747020083,0,13.9,-0.9958552143755096,1.5,1.1950262572506118,-0.4979276071877548,0.0,0.0,0.0
2.115,2/3 raise_arm_pose,0.9281572562058282,-0.3853539649727327,1.0054039553632808,0.015348846923555044,-0.49817337805067835,-0.4979276071877548,3,0.0014222348932799993,5.028430244462262,0,12.5,-0.9963467561013567,1.5,1.1956161073216285,-0.49817337805067835,0.0,0.0,0.0
2.12,2/3 raise_arm_pose,0.9282674270746349,-0.3853038614942162,1.0057298746409937,0.015480570744123436,-0.4984049168590801,-0.49817337805067835,3,0.0013670777347561018,5.028041542187141,0,12.1,-0.9968098337181602,1.5,1.1961718004617927,-0.4984049168590801,0.0,0.0,0.0
2.125,2/3 raise_arm_pose,0.9283708741955808,-0.38525666008354675,1.0060365037898353,0.015604555963915669,-0.4986227217348684,-0.4984049168590801,3,0.0012668699276446604,5.027610143748455,0,12.4,-0.9972454434697368,1.5,1.1966945321636846,-0.4986227217348684,0.0,0.0,0.0
2.13,2/3 raise_arm_pose,0.9284678598914843,-0.38521226917544693,1.006324511804609,0.015721062591641168,-0.4988272733656846,-0.4986227217348684,3,0.001123188244646267,5.027137543511928,0,13.1,-0.9976545467313692,1.5,1.1971854560776436,-0.4988272733656846,0.0,0.0,0.0
2.1350000000000002,2/3 raise_arm_pose,0.928558025287797,-0.3851708797756925,1.0065927297677264,0.015829607837311445,-0.4990177467274299,-0.4988272733656846,3,0.0010394638883365148,5.026367406005901,0,20.0,-0.9980354934548598,1.5,1.1976425921458322,-0.4990177467274299,0.0,0.0,0.0
2.14,2/3 raise_arm_pose,0.9286404169619585,-0.3851329570825762,1.0068382152569084,0.01592899075793245,-0.49919205755735385,-0.4990177467274299,3,0.0011149337816383125,5.025039633259092,0,15.9,-0.9983841151147077,1.5,1.1980609381376497,-0.49919205755735385,0.0,0.0,0.0
2.145,2/3 raise_arm_pose,0.9287153343845318,-0.3850983898942873,1.007061757803811,0.016019521194643345,-0.49935077154407026,-0.49919205755735385,3,0.0011392422252527192,5.023663372916817,0,14.6,-0.9987015430881405,1.5,1.1984418517057691,-0.49935077154407026,0.0,0.0,0.0
2.15,2/3 raise_arm_pose,0.9287830634318671,-0.3850670697454364,1.0072641200274688,0.016101499406223997,-0.49949443457709136,-0.49935077154407026,3,0.0011141798699185995,5.0222403220449205,0,14.0,-0.9989888691541827,1.5,1.1987866429850198,-0.49949443457709136,0.0,0.0,0.0
2.1550000000000002,2/3 raise_arm_pose,0.9288438770936537,-0.3850388908983222,1.0074460385159383,0.016175216303125246,-0.49962357343979646,-0.49949443457709136,3,0.0010414746935994172,5.020772118311938,0,14.0,-0.9992471468795929,1.5,1.1990965762555121,-0.49962357343979646,0.0,0.0,0.0
2.16,2/3 raise_arm_pose,0.9288980361393437,-0.3850137503282045,1.0076082246823337,0.01624095368159848,-0.49973869647814667,-0.49962357343979646,3,0.0009227941950293269,5.019260342068008,0,12.7,-0.9994773929562933,1.5,1.1993728715475527,-0.49973869647814667,0.0,0.0,0.0
2.165,2/3 raise_arm_pose,0.9289457897460067,-0.3849915477032464,1.0077513655956842,0.016298984457205103,-0.4998402942459944,-0.49973869647814667,3,0.0007597475104873206,5.0177065183510114,0,11.9,-0.9996805884919888,1.5,1.1996167061903873,-0.4998402942459944,0.0,0.0,0.0
2.17,2/3 raise_arm_pose,0.9289873566283632,-0.3849721944268639,1.0078760663792412,0.016349549211260757,-0.4999287986748667,-0.4998402942459944,3,0.0007727881314505892,5.016103828234402,0,13.1,-0.9998575973497335,1.5,1.1998291168196809,-0.4999287986748667,0.0,0.0,0.0
2.1750000000000003,2/3 raise_arm_pose,0.9290229555093736,-0.3849555997076116,1.0079829406304521,0.01639289275917894,-0.5000046472989389,-0.4999287986748667,3,0.0008538658101474903,5.0144577115631,0,11.9,-1.0000092945978778,1.5,1.200011153517454,-0.5000046472989389,0.0,0.0,0.0
2.18,2/3 raise_arm_pose,0.9290528052412589,-0.38494167067643403,1.0080726101132675,0.016429263960507458,-0.500068283071379,-0.5000046472989389,3,0.0008948823568574811,5.012773627477398,0,13.0,-1.000136566142758,1.5,1.20016387937131,-0.500068283071379,0.0,0.0,0.0
2.185,2/3 raise_arm_pose,0.9290771152023461,-0.38493031704459524,1.0081456752275288,0.016458903675240007,-0.500120133441994,-0.500068283071379,3,0.0008972399112000747,5.0110529048367995,0,12.0,-1.000240266883988,1.5,1.2002883202607861,-0.500120133441994,0.0,0.0,0.0
2.19,2/3 raise_arm_pose,0.9290960857682249,-0.3849214510651946,1.0082027157243143,0.016482044987148316,-0.500160610899848,-0.500120133441994,3,0.0008622915379084251,5.0092968259907265,0,17.9,-1.000321221799696,1.5,1.2003854661596356,-0.500160610899848,0.0,0.0,0.0
2.195,2/3 raise_arm_pose,0.9291099087563801,-0.3849149874922412,1.0082442913989942,0.016498913423832785,-0.5001901134968875,-0.500160610899848,3,0.0007913429444493078,5.007506628406369,0,14.0,-1.000380226993775,1.5,1.2004562723925303,-0.5001901134968875,0.0,0.0,0.0
2.2,2/3 raise_arm_pose,0.9291187678459268,-0.38491084353764293,1.008270942762535,0.016509727173234547,-0.500209025353241,-0.5001901134968875,3,0.0006856541385286614,5.005683506239568,0,13.9,-1.000418050706482,1.5,1.2005016608477785,-0.500209025353241,0.0,0.0,0.0
2.205,2/3 raise_arm_pose,0.9291255195082113,-0.38490768458269936,1.0082912572121938,0.016517970008370582,-0.5002234403819612,-0.500209025353241,3,0.0007329389484611254,5.0049732592764675,0,12.4,-1.0004468807639224,1.5,1.2005362569167073,-0.5002234403819612,0.0,0.0,0.0
2.21,2/3 raise_arm_pose,0.9291302382019118,-0.3849054764101299,1.0083054563894267,0.016523731640445884,-0.5002335159720155,-0.5002234403819612,3,0.0007659893412086979,5.004249521830467,0,12.2,-1.000467031944031,1.5,1.2005604383328374,-0.5002335159720155,0.0,0.0,0.0
2.215,2/3 raise_arm_pose,0.9291329955577945,-0.38490418591842557,1.0083137542260754,0.016527098726801144,-0.5002394040037571,-0.5002335159720155,3,0.0007853035213729571,5.003512766068468,0,16.3,-1.0004788080075142,1.5,1.200574569609017,-0.5002394040037571,0.0,0.0,0.0
2.22,2/3 raise_arm_pose,0.9291338604951137,-0.3849037810892302,1.008316357210407,0.01652815497099506,-0.5002412510417269,-0.5002394040037571,3,0.0007913622563941963,5.002763447631532,0,14.6,-1.0004825020834538,1.5,1.2005790025001446,-0.5002412510417269,0.0,0.0,0.0
2.225,2/3 raise_arm_pose,0.9291328993326665,-0.38490423095538945,1.0083134646441376,0.016526981219907234,-0.500239198520707,-0.5002412510417269,3,0.0007846294868526066,5.00200200621328,0,12.0,-1.000478397041414,1.5,1.2005740764496968,-0.500239198520707,0.0,0.0,0.0
2.23,2/3 raise_arm_pose,0.9291301758947802,-0.38490550556968195,1.0083052688907324,0.01652365555791186,-0.5002333829252619,-0.500239198520707,3,0.0007655529154076218,5.001228866118059,0,12.3,-1.0004667658505237,1.5,1.2005601190206288,-0.5002333829252619,0.0,0.0,0.0
2.235,3/3 curl_four_fingers_thumb_up,0.9291263504187968,-0.38490729577137534,1.0082937574409059,0.016518984523254322,-0.5002252145228777,-0.5002333829252619,3,0.0007387585633682948,5.000700148775785,0,12.5,-1.0004504290457554,1.5,1.2005405148549066,-0.5002252145228777,0.0,0.0,0.0
2.24,3/3 curl_four_fingers_thumb_up,0.92912265858989,-0.38490902322580534,1.0082826489444874,0.016514477069568552,-0.500217332014577,-0.5002252145228777,3,0.0007129020136503774,5.000675643568632,0,12.3,-1.000434664029154,1.5,1.200521596834985,-0.500217332014577,0.0,0.0,0.0
2.245,3/3 curl_four_fingers_thumb_up,0.9291190957472355,-0.3849106901353295,1.0082719292944922,0.0165101274650108,-0.5002097253940667,-0.500217332014577,3,0.0006879504431724769,5.000651996043731,0,12.9,-1.0004194507881334,1.5,1.2005033409457604,-0.5002097253940667,0.0,0.0,0.0
2.25,3/3 curl_four_fingers_thumb_up,0.92911565739198,-0.3849122986247963,1.008261584877929,0.016505930178798818,-0.5002023850052744,-0.5002097253940667,3,0.0006638721776613863,5.0006291761821995,0,12.6,-1.0004047700105487,1.5,1.2004857240126587,-0.5002023850052744,0.0,0.0,0.0
2.255,3/3 curl_four_fingers_thumb_up,0.929112339181653,-0.3849138507442871,1.0082516025584907,0.016501879874144094,-0.5001953015300897,-0.5002023850052744,3,0.0006406366514431149,5.000607155015824,0,12.9,-1.0003906030601795,1.5,1.2004687236722156,-0.5001953015300897,0.0,0.0,0.0
2.2600000000000002,3/3 curl_four_fingers_thumb_up,0.929109136924766,-0.3849153484717607,1.0082419696598577,0.01649797140143367,-0.5001884659765365,-0.5001953015300897,3,0.0006182143686424634,5.000585904590269,0,12.8,-1.000376931953073,1.5,1.200452318343688,-0.5001884659765365,0.0,0.0,0.0
2.265,3/3 curl_four_fingers_thumb_up,0.9291060465755996,-0.3849167937156027,1.008232673949581,0.0164941997916516,-0.5001818696673578,-0.5001884659765365,3,0.0005965768657400025,5.00056539792961,0,13.7,-1.0003637393347156,1.5,1.2004364872016589,-0.5001818696673578,0.0,0.0,0.0
2.27,3/3 curl_four_fingers_thumb_up,0.9291030642291633,-0.3849181883170846,1.008223703623534,0.016490560250034432,-0.5001755042290003,-0.5001818696673578,3,0.000575696675439099,5.0005456090020735,0,15.0,-1.0003510084580005,1.5,1.2004212101496008,-0.5001755042290003,0.0,0.0,0.0
2.275,3/3 curl_four_fingers_thumb_up,0.9291001861163315,-0.3849195340527341,1.0082150472909082,0.016487048149948065,-0.5001693615809852,-0.5001755042290003,3,0.0005555472917986439,5.000526512687001,0,12.8,-1.0003387231619705,1.5,1.2004064677943647,-0.5001693615809852,0.0,0.0,0.0
2.2800000000000002,3/3 curl_four_fingers_thumb_up,0.9290974085991432,-0.38492083263662313,1.0082066939597363,0.016483659026983073,-0.5001634339256508,-0.5001693615809852,3,0.0005361031365857709,5.000508084742956,0,12.6,-1.0003268678513015,1.5,1.200392241421562,-0.5001634339256508,0.0,0.0,0.0
2.285,3/3 curl_four_fingers_thumb_up,0.9290947281662639,-0.3849220857225713,1.0081986330229191,0.01648038857325524,-0.500157713738253,-0.5001634339256508,3,0.0005173395268052291,5.000490301776952,0,12.1,-1.000315427476506,1.5,1.2003785129718072,-0.500157713738253,0.0,0.0,0.0
2.29,3/3 curl_four_fingers_thumb_up,0.9290921414286009,-0.3849232949062735,1.008190854244748,0.016477232631910373,-0.5001521937574142,-0.500157713738253,3,0.0004992326433669538,5.0004731412147585,0,13.7,-1.0003043875148283,1.5,1.2003652650177938,-0.5001521937574142,0.0,0.0,0.0
2.295,3/3 curl_four_fingers_thumb_up,0.9290896451150705,-0.3849244617273505,1.0081833477478945,0.016474187191819152,-0.5001468669759046,-0.5001521937574142,3,0.0004817595008490217,5.000456581272242,0,17.9,-1.0002937339518092,1.5,1.200352480742171,-0.5001468669759046,0.0,0.0,0.0
2.3000000000000003,3/3 curl_four_fingers_thumb_up,0.9290872360685106,-0.3849255876713275,1.0081761040008579,0.016471248382461397,-0.5001417266317479,-0.5001468669759046,3,0.00046489791831936844,5.000440600927712,0,13.9,-1.0002834532634959,1.5,1.2003401439161951,-0.5001417266317479,0.0,0.0,0.0
2.305,3/3 curl_four_fingers_thumb_up,0.9290849112417294,-0.38492667417154086,1.008169113805855,0.01646841246899023,-0.5001367661996368,-0.5001417266317479,3,0.0004486264911781922,5.000425179895243,0,13.9,-1.0002735323992735,1.5,1.2003282388791283,-0.5001367661996368,0.0,0.0,0.0
2.31,3/3 curl_four_fingers_thumb_up,0.9290826676936971,-0.38492772261097974,1.0081623682871286,0.0164656758474677,-0.5001319793826494,-0.5001367661996368,3,0.0004329245639867983,5.000410298598909,0,12.0,-1.0002639587652988,1.5,1.2003167505183587,-0.5001319793826494,0.0,0.0,0.0
2.315,3/3 curl_four_fingers_thumb_up,0.9290805025858596,-0.3849287343240587,1.008155858879674,0.016463035040272224,-0.5001273601042567,-0.5001319793826494,3,0.00041777220424729335,5.000395938147947,0,12.5,-1.0002547202085135,1.5,1.2003056642502161,-0.5001273601042567,0.0,0.0,0.0
2.32,3/3 curl_four_fingers_thumb_up,0.9290784131785871,-0.38492971059833075,1.0081495773183515,0.016460486691663535,-0.5001229025006078,-0.5001273601042567,3,0.0004031501770986654,5.000382080312769,0,13.2,-1.0002458050012155,1.5,1.2002949660014586,-0.5001229025006078,0.0,0.0,0.0
2.325,3/3 curl_four_fingers_thumb_up,0.9290763968277388,-0.38493065267613835,1.0081435156273875,0.016458027563505763,-0.5001186009130865,-0.5001229025006078,3,0.0003890399209001718,5.000368707501822,0,12.6,-1.000237201826173,1.5,1.2002846421914075,-0.5001186009130865,0.0,0.0,0.0
2.33,3/3 curl_four_fingers_thumb_up,0.9290744509813492,-0.38493156175620535,1.0081376661102395,0.01645565453114168,-0.5001144498811284,-0.5001186009130865,3,0.00037542352366853974,5.000355802739259,0,13.1,-1.0002288997622568,1.5,1.2002746797147081,-0.5001144498811284,0.0,0.0,0.0
2.335,3/3 curl_four_fingers_thumb_up,0.9290725731764266,-0.384932438995173,1.00813202133982,0.016453364579410414,-0.5001104441352889,-0.5001144498811284,3,0.0003622837003402046,5.0003433496433844,0,12.7,-1.0002208882705779,1.5,1.2002650659246934,-0.5001104441352889,0.0,0.0,0.0
2.34,3/3 curl_four_fingers_thumb_up,0.9290707610358638,-0.3849332855090822,1.0081265741490553,0.016451154798805108,-0.5001065785905539,-0.5001104441352889,3,0.0003496037708283001,5.0003313324058665,0,12.3,-1.0002131571811077,1.5,1.200255788617329,-0.5001065785905539,0.0,0.0,0.0
2.345,3/3 curl_four_fingers_thumb_up,0.9290690122654531,-0.3849341023748018,1.008121317621787,0.016449022381768798,-0.5001028483398845,-0.5001065785905539,3,0.0003373676388493756,5.0003197357716616,0,17.6,-1.000205696679769,1.5,1.2002468360157226,-0.5001028483398845,0.0,0.0,0.0
2.35,3/3 curl_four_fingers_thumb_up,0.929067324651006,-0.38493489063140784,1.0081162450839798,0.016446964619115885,-0.5000992486479885,-0.5001028483398845,3,0.000325559771489582,5.000308545019654,0,13.2,-1.000198497295977,1.5,1.2002381967551723,-0.5000992486479885,0.0,0.0,0.0
2.355,3/3 curl_four_fingers_thumb_up,0.9290656960555714,-0.38493565128151314,1.0081113500952463,0.01644497889658262,-0.5000957749453089,-0.5000992486479885,3,0.0003141651794874595,5.000297745943966,0,14.4,-1.0001915498906178,1.5,1.2002298598687413,-0.5000957749453089,0.0,0.0,0.0
2.36,3/3 curl_four_fingers_thumb_up,0.9290641244167508,-0.38493638529255014,1.0081066264406644,0.016443062691497957,-0.5000924228222231,-0.5000957749453089,3,0.00030316939820551424,5.000287324835927,0,13.0,-1.0001848456444462,1.5,1.2002218147733354,-0.5000924228222231,0.0,0.0,0.0
2.365,3/3 curl_four_fingers_thumb_up,0.9290626077441038,-0.3849370935980083,1.0081020681228836,0.016441213569572184,-0.5000891880234453,-0.5000924228222231,3,0.0002925584692682511,5.00027726846667,0,12.7,-1.0001783760468905,1.5,1.2002140512562687,-0.5000891880234453,0.0,0.0,0.0
2.37,3/3 curl_four_fingers_thumb_up,0.9290611441166471,-0.38493777709862753,1.0080976693545043,0.016439429181795508,-0.5000860664426247,-0.5000891880234453,3,0.000282318922843817,5.000267564070336,0,12.7,-1.0001721328852493,1.5,1.2002065594622993,-0.5000860664426247,0.0,0.0,0.0
2.375,3/3 curl_four_fingers_thumb_up,0.9290597316804375,-0.38493843666355027,1.0080934245507283,0.016437707261450253,-0.5000830541171328,-0.5000860664426247,3,0.00027243776054441244,5.000258199327875,0,12.6,-1.0001661082342657,1.5,1.2001993298811189,-0.5000830541171328,0.0,0.0,0.0
2.38,3/3 curl_four_fingers_thumb_up,0.9290583686462369,-0.38493907313143205,1.008089328322265,0.016436045621222896,-0.5000801472230332,-0.5000830541171328,3,0.00026290243892528547,5.000249162351399,0,13.2,-1.0001602944460664,1.5,1.2001923533352796,-0.5000801472230332,0.0,0.0,0.0
2.3850000000000002,3/3 curl_four_fingers_thumb_up,0.929057053287263,-0.38493968731151307,1.0080853754684846,0.01643444215042287,-0.500077342070227,-0.5000801472230332,3,0.0002537008535629344,5.0002404416691,0,13.3,-1.000154684140454,1.5,1.2001856209685449,-0.500077342070227,0.0,0.0,0.0
2.39,3/3 curl_four_fingers_thumb_up,0.9290557839370124,-0.38494027998465186,1.0080815609708145,0.01643289481229355,-0.5000746350977691,-0.500077342070227,3,0.000244821323688198,5.00023202621068,0,13.1,-1.0001492701955381,1.5,1.2001791242346458,-0.5000746350977691,0.0,0.0,0.0
2.395,3/3 curl_four_fingers_thumb_up,0.9290545589871635,-0.38494085190432337,1.0080778799863614,0.016431401641421824,-0.5000720228693472,-0.5000746350977691,3,0.00023625257735915156,5.000223905293307,0,27.9,-1.0001440457386943,1.5,1.2001728548864332,-0.5000720228693472,0.0,0.0,0.0
2.4,3/3 curl_four_fingers_thumb_up,0.9290533768855499,-0.3849414037975802,1.0080743278417652,0.016429960741237017,-0.50006950206892,-0.5000720228693472,3,0.0002279837371514709,5.00021606860804,0,16.9,-1.00013900413784,1.5,1.200166804965408,-0.50006950206892,0.0,0.0,0.0
2.4050000000000002,3/3 curl_four_fingers_thumb_up,0.9290522361342026,-0.38494193636598123,1.0080709000272596,0.01642857028159831,-0.5000670694965078,-0.50006950206892,3,0.00022000430635120207,5.000208506206759,0,15.2,-1.0001341389930156,1.5,1.2001609667916187,-0.5000670694965078,0.0,0.0,0.0
2.41,3/3 curl_four_fingers_thumb_up,0.9290511352874651,-0.38494245028648766,1.0080675921909448,0.016427228496464392,-0.50006472206413,-0.5000670694965078,3,0.0002123041556289059,5.000201208489522,0,13.4,-1.00012944412826,1.5,1.200155332953912,-0.50006472206413,0.0,0.0,0.0
2.415,3/3 curl_four_fingers_thumb_up,0.9290500729501664,-0.3849429462123257,1.0080644001332635,0.01642593368164947,-0.5000624567918854,-0.50006472206413,3,0.0002048735101817944,5.000194166192389,0,14.5,-1.0001249135837709,1.5,1.200149896300525,-0.5000624567918854,0.0,0.0,0.0
2.42,3/3 curl_four_fingers_thumb_up,0.9290490477758666,-0.38494342477382126,1.008061319801663,0.01642468419265298,-0.5000602708041695,-0.5000624567918854,3,0.0001977029373254266,5.000187370375656,0,13.1,-1.000120541608339,1.5,1.2001446499300066,-0.5000602708041695,0.0,0.0,0.0
2.4250000000000003,3/3 curl_four_fingers_thumb_up,0.9290480584651531,-0.38494388657920364,1.0080583472854512,0.016423478442569896,-0.5000581613260235,-0.5000602708041695,3,0.00019078333451897527,5.000180812412508,0,13.8,-1.000116322652047,1.5,1.2001395871824563,-0.5000581613260235,0.0,0.0,0.0
2.43,3/3 curl_four_fingers_thumb_up,0.9290471037640056,-0.3849443322153807,1.0080554788108296,0.016422314900070213,-0.5000561256796127,-0.5000581613260235,3,0.0001841059178107833,5.00017448397807,0,13.3,-1.0001122513592253,1.5,1.2001347016310704,-0.5000561256796127,0.0,0.0,0.0
2.435,3/3 curl_four_fingers_thumb_up,0.9290461824622108,-0.3849447622486891,1.0080527107361006,0.016421192087453802,-0.5000541612808262,-0.5000561256796127,3,0.00017766221068750353,5.000168377038837,0,20.9,-1.0001083225616525,1.5,1.200129987073983,-0.5000541612808262,0.0,0.0,0.0
2.44,3/3 curl_four_fingers_thumb_up,0.9290452933918355,-0.38494517722561405,1.0080500395470418,0.016420108578768917,-0.5000522656359974,-0.5000541612808262,3,0.00017144403331354765,5.0001624838424785,0,15.0,-1.0001045312719947,1.5,1.2001254375263937,-0.5000522656359974,0.0,0.0,0.0
2.445,3/3 curl_four_fingers_thumb_up,0.9290444354257539,-0.3849455776734878,1.0080474618524458,0.016419062998000868,-0.5000504363387375,-0.5000522656359974,3,0.0001654434921476581,5.000156796907992,0,13.5,-1.000100872677475,1.5,1.20012104721297,-0.5000504363387375,0.0,0.0,0.0
