time_s,phase,phase_progress,A1_joint,A2_joint,A3_joint,A4_joint,A5_joint,A6_joint,A7_joint,rh_thumb_cmc_roll,rh_thumb_cmc_yaw,rh_thumb_cmc_pitch,rh_thumb_mcp,rh_thumb_ip,rh_index_mcp_roll,rh_index_mcp_pitch,rh_index_pip,rh_index_dip,rh_middle_mcp_pitch,rh_middle_pip,rh_middle_dip,rh_ring_mcp_roll,rh_ring_mcp_pitch,rh_ring_pip,rh_ring_dip,rh_pinky_mcp_roll,rh_pinky_mcp_pitch,rh_pinky_pip,rh_pinky_dip,A7_x,A7_y,A7_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,middle_tip_x,middle_tip_y,middle_tip_z
1.966667,2/3 raise_arm_pose,0.893939,-0.9686395636808859,1.5,1.162367476417063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832868275894002,-0.3392726870862212,0.8681225650655264,1.066973428132334,-0.3473109014410806,0.8733370346120295,1.1010685909315865,-0.3688310160895283,0.7212748373457036
2.0,2/3 raise_arm_pose,0.909091,-0.976709241172051,1.5,1.1720510894064613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859463479823032,-0.3392704097028503,0.8720287767709466,1.0696300866947552,-0.346262249192091,0.87865969788779,1.1049664240780552,-0.36880565839465096,0.7270297362703301
2.033333,2/3 raise_arm_pose,0.924242,-0.9836519464618638,1.5,1.1803823357542365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888209181103239,-0.3392684917717683,0.8754065169859913,1.0718772152433083,-0.34536034864903703,0.8832495595457808,1.1082820522609014,-0.36878306881195216,0.7320061421017641
2.066667,2/3 raise_arm_pose,0.939394,-0.9894259398391629,1.5,1.1873111278069954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900732105311301,-0.33926692596866165,0.8782275485693576,1.0737189494481616,-0.3446105313806605,0.8870739749949694,1.1110127472666298,-0.3687637383498421,0.736162403087339
2.1,2/3 raise_arm_pose,0.954545,-0.9939894815927874,1.5,1.192787377911345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915349323255569,-0.339265707277068,0.8804647555336552,1.0751571682444485,-0.34401809739353434,0.8901011483241735,1.1131537040655473,-0.36874811173398747,0.7394585349819661
2.133333,2/3 raise_arm_pose,0.969697,-0.9973008320115758,1.5,1.196760998413891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925891769057004,-0.33926483342966796,0.8820922513841521,1.076191130290953,-0.3435883391027385,0.8923001313550285,1.1146976234925887,-0.36873658053122854,0.7418563769728022
2.166667,2/3 raise_arm_pose,0.984848,-0.999318251384367,1.5,1.1991819016612404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932288267350876,-0.3392643053573426,0.883085497918634,1.0768170989179533,-0.3433265633631858,0.8936408367805275,1.1156342888430015,-0.3687294759971751,0.7433197634265712
2.2,2/3 raise_arm_pose,1.0,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0770279543676653,-0.3432381104262292,0.8940940703976179,1.1159501387891597,-0.3687270616035143,0.7438147164397505
2.233333,3/3 curl_four_fingers_thumb_up,0.016667,-1.0,1.5000000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.0005274074074074074,0.0,0.0,0.0,4.944444444444444e-05,0.0009724074074074074,0.001302037037037037,0.0011125,0.0009724074074074074,0.001302037037037037,0.00045324074074074076,6.592592592592593e-05,0.0009724074074074074,0.001302037037037037,0.00045324074074074076,0.00013185185185185186,0.0009724074074074074,0.001302037037037037,0.00045324074074074076,0.8934445314411387,-0.3392641276443926,0.8834214376804688,1.0770349778235622,-0.3431960187785432,0.8940938525186684,1.1159850971333156,-0.3686415682644354,0.7438323214699438
2.266667,3/3 curl_four_fingers_thumb_up,0.033333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.002085925925925926,0.0,0.0,0.0,0.00019555555555555553,0.0038459259259259254,0.00514962962962963,0.0044,0.0038459259259259254,0.00514962962962963,0.0017925925925925926,0.00026074074074074075,0.0038459259259259254,0.00514962962962963,0.0017925925925925926,0.0005214814814814815,0.0038459259259259254,0.00514962962962963,0.0017925925925925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0770556864332186,-0.34307162862070767,0.8940930856922609,1.11608762723642,-0.3683887027876406,0.7438849158119727
2.3,3/3 curl_four_fingers_thumb_up,0.05,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.004640000000000001,0.0,0.0,0.0,0.00043500000000000006,0.008555000000000002,0.011455000000000002,0.009787500000000003,0.008555000000000002,0.011455000000000002,0.003987500000000001,0.0005800000000000001,0.008555000000000002,0.011455000000000002,0.003987500000000001,0.0011600000000000002,0.008555000000000002,0.011455000000000002,0.003987500000000001,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0770894743082662,-0.34286775822564475,0.8940914316786024,1.116253144182256,-0.3679735918691369,0.7439729466970036
2.333333,3/3 curl_four_fingers_thumb_up,0.066667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.008154074074074074,0.0,0.0,0.0,0.0007644444444444444,0.015034074074074075,0.02013037037037037,0.017200000000000003,0.015034074074074075,0.02013037037037037,0.007007407407407408,0.0010192592592592593,0.015034074074074075,0.02013037037037037,0.007007407407407408,0.0020385185185185185,0.015034074074074075,0.02013037037037037,0.007007407407407408,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0771356590933818,-0.34258721678491477,0.8940883493253635,1.1164757581438076,-0.3674010499821651,0.744097790823363
2.366667,3/3 curl_four_fingers_thumb_up,0.083333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.012592592592592593,0.0,0.0,0.0,0.0011805555555555556,0.023217592592592592,0.031087962962962967,0.026562500000000003,0.023217592592592592,0.031087962962962967,0.01082175925925926,0.001574074074074074,0.023217592592592592,0.031087962962962967,0.01082175925925926,0.003148148148148148,0.023217592592592592,0.031087962962962967,0.01082175925925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.077193491397203,-0.3422328085197652,0.8940831209073522,1.116748410968355,-0.366675697349239,0.7442616184431624
2.4,3/3 curl_four_fingers_thumb_up,0.1,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.017920000000000002,0.0,0.0,0.0,0.0016800000000000003,0.03304,0.04424000000000001,0.03780000000000001,0.03304,0.04424000000000001,0.015400000000000004,0.0022400000000000002,0.03304,0.04424000000000001,0.015400000000000004,0.0044800000000000005,0.03304,0.04424000000000001,0.015400000000000004,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0772621637804476,-0.34180733731221646,0.8940748775427058,1.1170630028920632,-0.3658020919755062,0.7444672570420475
2.433333,3/3 curl_four_fingers_thumb_up,0.116667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.024100740740740742,0.0,0.0,0.0,0.0022594444444444446,0.04443574074074074,0.05949870370370371,0.05083750000000001,0.04443574074074074,0.05949870370370371,0.020711574074074077,0.0030125925925925928,0.04443574074074074,0.05949870370370371,0.020711574074074077,0.0060251851851851855,0.04443574074074074,0.05949870370370371,0.020711574074074077,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0773408193469016,-0.3413136116166217,0.8940626236991768,1.1174105137556485,-0.3647848697414976,0.7447180546900436
2.466667,3/3 curl_four_fingers_thumb_up,0.133333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.031099259259259264,0.0,0.0,0.0,0.0029155555555555558,0.05733925925925926,0.0767762962962963,0.0656,0.05733925925925926,0.0767762962962963,0.02672592592592593,0.003887407407407408,0.05733925925925926,0.0767762962962963,0.02672592592592593,0.007774814814814816,0.05733925925925926,0.0767762962962963,0.02672592592592593,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0774285599782192,-0.34075444943787997,0.8940452608030967,1.1177811227270544,-0.36362888706246915,0.7450177431317284
2.5,3/3 curl_four_fingers_thumb_up,0.15,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.03888,0.0,0.0,0.0,0.003645,0.071685,0.095985,0.0820125,0.071685,0.095985,0.033412500000000005,0.00486,0.071685,0.095985,0.033412500000000005,0.00972,0.071685,0.095985,0.033412500000000005,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0775244542483304,-0.34013268318710443,0.8940216099610337,1.1181643300288622,-0.36233936103339587,0.7453703008043607
2.533333,3/3 curl_four_fingers_thumb_up,0.166667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.047407407407407405,0.0,0.0,0.0,0.0044444444444444444,0.08740740740740739,0.11703703703703704,0.1,0.08740740740740739,0.11703703703703704,0.040740740740740744,0.005925925925925926,0.08740740740740739,0.11703703703703704,0.040740740740740744,0.011851851851851851,0.08740740740740739,0.11703703703703704,0.040740740740740744,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0776275450478394,-0.33945116424908883,0.893990433800414,1.1185490835465888,-0.36092200232741406,0.7457798161900531
2.566667,3/3 curl_four_fingers_thumb_up,0.183333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.05664592592592592,0.0,0.0,0.0,0.0053105555555555545,0.10444092592592591,0.13984462962962962,0.1194875,0.10444092592592591,0.13984462962962962,0.04868009259259259,0.00708074074074074,0.10444092592592591,0.13984462962962962,0.04868009259259259,0.01416148148148148,0.10444092592592591,0.13984462962962962,0.04868009259259259,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0777368569432473,-0.338712767118472,0.8939504574308571,1.118923912484381,-0.3593831364360467,0.7462503521914792
2.6,3/3 curl_four_fingers_thumb_up,0.2,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.06656000000000002,0.0,0.0,0.0,0.006240000000000001,0.12272000000000002,0.16432000000000005,0.14040000000000005,0.12272000000000002,0.16432000000000005,0.057200000000000015,0.008320000000000003,0.12272000000000002,0.16432000000000005,0.057200000000000015,0.016640000000000005,0.12272000000000002,0.16432000000000005,0.057200000000000015,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.077851403290274,-0.33792039298312404,0.8939003885230148,1.1192770694606289,-0.3577298091651513,0.7467858125405886
2.633333,3/3 curl_four_fingers_thumb_up,0.216667,-1.0,1.5000000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.07711407407407408,0.0,0.0,0.0,0.007229444444444445,0.14217907407407407,0.1903753703703704,0.16266250000000002,0.14217907407407407,0.1903753703703704,0.06626990740740742,0.00963925925925926,0.14217907407407407,0.1903753703703704,0.06626990740740742,0.01927851851851852,0.14217907407407407,0.1903753703703704,0.06626990740740742,0.8934445314411387,-0.3392641276443926,0.8834214376804688,1.0779701931151002,-0.3370769726540306,0.8938389364966035,1.1195966816211604,-0.3559698726609803,0.7473898115786772
2.666667,3/3 curl_four_fingers_thumb_up,0.233333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0882725925925926,0.0,0.0,0.0,0.008275555555555555,0.1627525925925926,0.21792296296296296,0.1862,0.1627525925925926,0.21792296296296296,0.07585925925925927,0.011034074074074075,0.1627525925925926,0.21792296296296296,0.07585925925925927,0.02206814814814815,0.1627525925925926,0.21792296296296296,0.07585925925925927,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0780922377720565,-0.33618546876087557,0.8937648308043467,1.1198709105163835,-0.35411204866067614,0.7480655490580302
2.7,3/3 curl_four_fingers_thumb_up,0.25,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.009375,0.18437499999999998,0.246875,0.2109375,0.18437499999999998,0.246875,0.0859375,0.0125,0.18437499999999998,0.246875,0.0859375,0.025,0.18437499999999998,0.246875,0.0859375,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0782165573812954,-0.33524887715164997,0.8936768382939146,1.1200881196667936,-0.3521659661591659,0.7488156918863819
2.733333,3/3 curl_four_fingers_thumb_up,0.266667,-1.0,1.4999999999999998,1.2,0.0,0.0,0.0,0.0,0.0,0.11226074074074076,0.0,0.0,0.0,0.010524444444444446,0.20698074074074074,0.2771437037037037,0.23680000000000004,0.20698074074074074,0.2771437037037037,0.09647407407407409,0.014032592592592595,0.20698074074074074,0.2771437037037037,0.09647407407407409,0.02806518518518519,0.20698074074074074,0.2771437037037037,0.09647407407407409,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.078342187045303,-0.3342702274529634,0.8935737796258726,1.12023704795585,-0.35014217127064934,0.7496422649442923
2.766667,3/3 curl_four_fingers_thumb_up,0.283333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.12501925925925927,0.0,0.0,0.0,0.011720555555555555,0.23050425925925924,0.30864129629629633,0.2637125,0.23050425925925924,0.30864129629629633,0.10743842592592594,0.01562740740740741,0.23050425925925924,0.30864129629629633,0.10743842592592594,0.03125481481481482,0.23050425925925924,0.30864129629629633,0.10743842592592594,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0784681828388438,-0.3332525827652979,0.8934545447222486,1.1203069862683972,-0.3480521077404801,0.7505465532339891
2.8,3/3 curl_four_fingers_thumb_up,0.3,-1.0,1.5000000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.13824,0.0,0.0,0.0,0.01296,0.25488,0.34128000000000003,0.2916,0.25488,0.34128000000000003,0.1188,0.01728,0.25488,0.34128000000000003,0.1188,0.03456,0.25488,0.34128000000000003,0.1188,0.8934445314411387,-0.3392641276443926,0.8834214376804688,1.0785936275631127,-0.3321990384842202,0.8933181072177713,1.1202879541646364,-0.34590806732681745,0.7515290176518004
2.833333,3/3 curl_four_fingers_thumb_up,0.316667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.1518874074074074,0.0,0.0,0.0,0.014239444444444442,0.2800424074074074,0.374972037037037,0.3203875,0.2800424074074074,0.374972037037037,0.13052824074074074,0.018985925925925923,0.2800424074074074,0.374972037037037,0.13052824074074074,0.03797185185185185,0.2800424074074074,0.374972037037037,0.13052824074074074,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.078717636251526,-0.33111272025452193,0.8931635378841638,1.1201708728710378,-0.34372311010735634,0.752589226604903
2.866667,3/3 curl_four_fingers_thumb_up,0.333333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.16592592592592592,0.0,0.0,0.0,0.015555555555555553,0.3059259259259259,0.4096296296296296,0.35,0.3059259259259259,0.4096296296296296,0.1425925925925926,0.02074074074074074,0.3059259259259259,0.4096296296296296,0.1425925925925926,0.04148148148148148,0.3059259259259259,0.4096296296296296,0.1425925925925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0788393614117946,-0.32999678107934755,0.8929900169971988,1.1199477305047518,-0.3415109556535831,0.7537258055116745
2.9,3/3 curl_four_fingers_thumb_up,0.35,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.18031999999999998,0.0,0.0,0.0,0.016904999999999996,0.3324649999999999,0.4451649999999999,0.38036249999999994,0.3324649999999999,0.4451649999999999,0.15496249999999998,0.022539999999999998,0.3324649999999999,0.4451649999999999,0.15496249999999998,0.045079999999999995,0.3324649999999999,0.4451649999999999,0.15496249999999998,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0789579979866202,-0.3288543976205702,0.8927968456165409,1.119611735247306,-0.33928584692569036,0.7549364059337832
2.933333,3/3 curl_four_fingers_thumb_up,0.366667,-1.0,1.4999999999999998,1.2,0.0,0.0,0.0,0.0,0.0,0.19503407407407405,0.0,0.0,0.0,0.01828444444444444,0.359594074074074,0.48149037037037035,0.4114,0.359594074074074,0.48149037037037035,0.1676074074074074,0.024379259259259257,0.359594074074074,0.48149037037037035,0.1676074074074074,0.048758518518518514,0.359594074074074,0.48149037037037035,0.1676074074074074,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079072788013661,-0.3276887657398907,0.8925834557497362,1.1191574521612122,-0.3370623896426464,0.756217695693318
2.966667,3/3 curl_four_fingers_thumb_up,0.383333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.21003259259259263,0.0,0.0,0.0,0.01969055555555556,0.3872475925925926,0.518517962962963,0.4430375000000001,0.3872475925925926,0.518517962962963,0.18049675925925932,0.02625407407407408,0.3872475925925926,0.518517962962963,0.18049675925925932,0.05250814814814816,0.3872475925925926,0.518517962962963,0.18049675925925932,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0791830249642365,-0.3265030953423493,0.892349419374041,1.1185809195074958,-0.334855370737861,0.7575653708413639
3.0,3/3 curl_four_fingers_thumb_up,0.4,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.22528000000000006,0.0,0.0,0.0,0.021120000000000003,0.41536000000000006,0.5561600000000002,0.4752000000000002,0.41536000000000006,0.5561600000000002,0.19360000000000008,0.028160000000000008,0.41536000000000006,0.5561600000000002,0.19360000000000008,0.056320000000000016,0.41536000000000006,0.5561600000000002,0.19360000000000008,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0792880577396164,-0.32530060459506266,0.8920944562930601,1.117879740773047,-0.3326795602839358,0.7589741897824194
3.033333,3/3 curl_four_fingers_thumb_up,0.416667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.24074074074074076,0.0,0.0,0.0,0.022569444444444444,0.44386574074074076,0.5943287037037038,0.5078125000000001,0.44386574074074076,0.5943287037037038,0.2068865740740741,0.030092592592592594,0.44386574074074076,0.5943287037037038,0.2068865740740741,0.06018518518518519,0.44386574074074076,0.5943287037037038,0.2068865740740741,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0793872943036737,-0.3240845136039692,0.8918184408093219,1.1170531491457494,-0.33054950192367455,0.7604380292435132
3.066667,3/3 curl_four_fingers_thumb_up,0.433333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.25637925925925925,0.0,0.0,0.0,0.024035555555555557,0.47269925925925926,0.6329362962962963,0.5408000000000001,0.47269925925925926,0.6329362962962963,0.22032592592592595,0.032047407407407406,0.47269925925925926,0.6329362962962963,0.22032592592592595,0.06409481481481481,0.47269925925925926,0.6329362962962963,0.22032592592592595,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0794802049310872,-0.32285803764014553,0.8915214071988902,1.116102041865641,-0.3284792973455818,0.7619499611330708
3.1,3/3 curl_four_fingers_thumb_up,0.45,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.27216000000000007,0.0,0.0,0.0,0.025515000000000003,0.5017950000000001,0.6718950000000001,0.5740875000000001,0.5017950000000001,0.6718950000000001,0.23388750000000005,0.03402000000000001,0.5017950000000001,0.6718950000000001,0.23388750000000005,0.06804000000000002,0.5017950000000001,0.6718950000000001,0.23388750000000005,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0795663250511953,-0.32162438001476334,0.8912035539797513,1.1150289827068467,-0.32648239066260115,0.7635023486902909
3.133333,3/3 curl_four_fingers_thumb_up,0.466667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.2880474074074074,0.0,0.0,0.0,0.027004444444444442,0.5310874074074073,0.7111170370370371,0.6076,0.5310874074074073,0.7111170370370371,0.24754074074074076,0.03600592592592593,0.5310874074074073,0.7111170370370371,0.24754074074074076,0.07201185185185185,0.5310874074074073,0.7111170370370371,0.24754074074074076,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0796452576689464,-0.32038672470797,0.8908652469719575,1.11383817177541,-0.3245713586722447,0.7650869597098343
3.166667,3/3 curl_four_fingers_thumb_up,0.483333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.3040059259259259,0.0,0.0,0.0,0.028500555555555553,0.5605109259259259,0.7505146296296297,0.6412625000000001,0.5605109259259259,0.7505146296296297,0.2612550925925926,0.03800074074074074,0.5605109259259259,0.7505146296296297,0.2612550925925926,0.07600148148148148,0.5605109259259259,0.7505146296296297,0.2612550925925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079716675346128,-0.31914822886184346,0.8905070211541635,1.1125353828043143,-0.32275771288276633,0.7666950940673608
3.2,3/3 curl_four_fingers_thumb_up,0.5,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.03,0.59,0.79,0.675,0.59,0.79,0.275,0.04,0.59,0.79,0.275,0.08,0.59,0.79,0.275,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0797803217281516,-0.317912015251076,0.8901295813281633,1.1111278691467485,-0.3210517188817234,0.7683177222952038
3.233333,3/3 curl_four_fingers_thumb_up,0.516667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.3359940740740741,0.0,0.0,0.0,0.03149944444444445,0.6194890740740742,0.8294853703703705,0.7087375000000001,0.6194890740740742,0.8294853703703705,0.2887449074074075,0.041999259259259264,0.6194890740740742,0.8294853703703705,0.2887449074074075,0.08399851851851853,0.6194890740740742,0.8294853703703705,0.2887449074074075,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0798360126040274,-0.3166811648471716,0.8897338016101445,1.1096242406680463,-0.31946223810854807,0.7699456315870364
3.266667,3/3 curl_four_fingers_thumb_up,0.533333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.3519525925925926,0.0,0.0,0.0,0.032995555555555556,0.6489125925925926,0.868882962962963,0.7424000000000001,0.6489125925925926,0.868882962962963,0.30245925925925926,0.043994074074074074,0.6489125925925926,0.868882962962963,0.30245925925925926,0.08798814814814815,0.6489125925925926,0.868882962962963,0.30245925925925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079883636489782,-0.31545870959269406,0.8893207237744681,1.1080343146720342,-0.31799659639016803,0.7715695753636923
3.3,3/3 curl_four_fingers_thumb_up,0.55,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.36784000000000006,0.0,0.0,0.0,0.034485,0.6782050000000001,0.9081050000000002,0.7759125000000002,0.6782050000000001,0.9081050000000002,0.3161125000000001,0.04598000000000001,0.6782050000000001,0.9081050000000002,0.3161125000000001,0.09196000000000001,0.6782050000000001,0.9081050000000002,0.3161125000000001,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079923154728323,-0.3142476255015023,0.8888915544827127,1.1063689448279526,-0.3166604827361603,0.7731804224214188
3.333333,3/3 curl_four_fingers_thumb_up,0.566667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.38362074074074076,0.0,0.0,0.0,0.035964444444444445,0.7073007407407407,0.9470637037037037,0.8092,0.7073007407407407,0.9470637037037037,0.32967407407407406,0.047952592592592595,0.7073007407407407,0.9470637037037037,0.32967407407407406,0.09590518518518519,0.7073007407407407,0.9470637037037037,0.32967407407407406,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.079954601101623,-0.3130508261989789,0.8884476614373134,1.1046398327537306,-0.3154578809032714,0.7747693017141846
3.366667,3/3 curl_four_fingers_thumb_up,0.583333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.3992592592592593,0.0,0.0,0.0,0.03743055555555556,0.7361342592592593,0.9856712962962965,0.8421875000000002,0.7361342592592593,0.9856712962962965,0.343113425925926,0.049907407407407414,0.7361342592592593,0.9856712962962965,0.343113425925926,0.09981481481481483,0.7361342592592593,0.9856712962962965,0.343113425925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799780809539747,-0.311871157013051,0.8879905685052357,1.1028593274312402,-0.3143910351703573,0.7763277389917282
3.4,3/3 curl_four_fingers_thumb_up,0.6,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.41472000000000003,0.0,0.0,0.0,0.03888,0.76464,1.02384,0.8748000000000001,0.76464,1.02384,0.35640000000000005,0.051840000000000004,0.76464,1.02384,0.35640000000000005,0.10368000000000001,0.76464,1.02384,0.35640000000000005,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799937698279352,-0.3107113897223711,0.8875219498625948,1.1010402179586636,-0.3134604506597404,0.77784778181649
3.433333,3/3 curl_four_fingers_thumb_up,0.616667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.42996740740740746,0.0,0.0,0.0,0.040309444444444446,0.7927524074074075,1.0614820370370373,0.9069625000000002,0.7927524074074075,1.0614820370370373,0.3695032407407408,0.05374592592592593,0.7927524074074075,1.0614820370370373,0.3695032407407408,0.10749185185185187,0.7927524074074075,1.0614820370370373,0.3695032407407408,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0800019116173116,-0.30957421806244745,0.8870436232158253,1.0991955252731975,-0.3126649274468838,0.779322109900687
3.466667,3/3 curl_four_fingers_thumb_up,0.633333,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.44496592592592593,0.0,0.0,0.0,0.041715555555555554,0.8204059259259259,1.0985096296296297,0.9386,0.8204059259259259,1.0985096296296297,0.3823925925925926,0.05562074074074074,0.8204059259259259,1.0985096296296297,0.3823925925925926,0.11124148148148148,0.8204059259259259,1.0985096296296297,0.3823925925925926,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0800028162441218,-0.30846225408386396,0.886557542158789,1.0973382984027704,-0.3120016266632941,0.7807441282194392
3.5,3/3 curl_four_fingers_thumb_up,0.65,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.45968000000000003,0.0,0.0,0.0,0.043095,0.847535,1.134835,0.9696375000000002,0.847535,1.134835,0.39503750000000004,0.057460000000000004,0.847535,1.134835,0.39503750000000004,0.11492000000000001,0.847535,1.134835,0.39503750000000004,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799968568688074,-0.3073780254491089,0.8860657877279572,1.0954814205368677,-0.3114661658603075,0.7821080409425087
3.533333,3/3 curl_four_fingers_thumb_up,0.666667,-1.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.47407407407407404,0.0,0.0,0.0,0.04444444444444444,0.874074074074074,1.1703703703703703,1.0,0.874074074074074,1.1703703703703703,0.40740740740740744,0.059259259259259255,0.874074074074074,1.1703703703703703,0.40740740740740744,0.11851851851851851,0.874074074074074,1.1703703703703703,0.40740740740740744,0.8934445314411387,-0.33926412764439273,0.8834214376804688,1.0799844666450338,-0.3063239737460256,0.8855705592194266,1.093637429761473,-0.31105274010088124,0.7834089048585549
