time_s,phase,A7_x,A7_y,A7_z,min_obstacle_h,min_joint_limit_h,min_all_h,active_obstacle_cbfs,joint_tracking_error,qp_max_violation,qp_iterations,qp_time_us,A1_joint,A1_joint_desired,A1_joint_nominal_velocity,A1_joint_command_velocity,A1_joint_lower_h,A1_joint_upper_h,A2_joint,A2_joint_desired,A2_joint_nominal_velocity,A2_joint_command_velocity,A2_joint_lower_h,A2_joint_upper_h,A3_joint,A3_joint_desired,A3_joint_nominal_velocity,A3_joint_command_velocity,A3_joint_lower_h,A3_joint_upper_h,A4_joint,A4_joint_desired,A4_joint_nominal_velocity,A4_joint_command_velocity,A4_joint_lower_h,A4_joint_upper_h,A5_joint,A5_joint_desired,A5_joint_nominal_velocity,A5_joint_command_velocity,A5_joint_lower_h,A5_joint_upper_h,A6_joint,A6_joint_desired,A6_joint_nominal_velocity,A6_joint_command_velocity,A6_joint_lower_h,A6_joint_upper_h,A7_joint,A7_joint_desired,A7_joint_nominal_velocity,A7_joint_command_velocity,A7_joint_lower_h,A7_joint_upper_h
1.735,2/3 raise_arm_pose,0.9041647202145053,-0.403632345859119,0.9213400023062507,16.336341830805416,1.1658707447162728e-12,1.2272327712873052e-12,0,0.5442873285535558,7.760133342763147e-17,2,243.2,-1.0393874327008183,-0.8848423569970876,0.6065715576615185,-0.5965166466287801,1.8606125672991816,2.0393874327008183,1.4021850958718833,1.5,0.6861914309517074,0.042488630139747574,1.5521850958718832,1.7378149041281168,1.0784506850203248,1.0618108283965049,0.44821044502705387,0.5557249667052191,3.4284506850203247,1.2715493149796753,1.1658707447162728e-12,-0.4407857224220483,-3.318759890515259,-1.227240531420648e-11,1.1658707447162728e-12,2.1999999999988344,0.012761861812695136,0.0,-0.08894769999160701,0.011009505635969863,2.3627618618126953,2.337238138187305,-0.26087967389762895,0.0,1.821349886528932,-0.13736659298488196,1.3091203261023712,1.830879673897629,-0.0025986226402219914,0.0,0.018028744480505596,-0.004617542887095528,1.5674013773597781,1.572598622640222
1.74,2/3 raise_arm_pose,0.9050290240605994,-0.4034834274837949,0.9228752465050495,16.334619518087894,1.1075773745853043e-12,1.1658707447162728e-12,0,0.5457117129826659,-3.3420969033268593e-17,2,233.1,-1.042344841021414,-0.8870607782768796,0.615583369302949,-0.5914816641191337,1.857655158978586,2.0423448410214142,1.402400645186153,1.5,0.6847043288968166,0.043109862853937475,1.552400645186153,1.737599354813847,1.0812044537825178,1.0644729339322554,0.44299959638106223,0.5507537524385993,3.431204453782518,1.2687955462174823,1.1075773745853043e-12,-0.4419248208831105,-3.3248655782921754,-1.1658674026193694e-11,1.1075773745853043e-12,2.1999999999988926,0.01281611678878574,0.0,-0.08933303268886596,0.010850995218120787,2.362816116788786,2.3371838832112144,-0.26156047610722977,0.0,1.8261577172834027,-0.13616044192015986,1.3084395238927704,1.8315604761072297,-0.0026216221915673003,0.0,0.01819035848155394,-0.00459991026906181,1.5673783778084327,1.5726216221915674
1.745,2/3 raise_arm_pose,0.9058819768176594,-0.4033327686006143,0.9244001968619237,16.33291055533798,1.0521994501170016e-12,1.1075773745853043e-12,0,0.54712568920048,-1.8885219248175986e-16,2,225.0,-1.0452778578132493,-0.8892791995566717,0.6244189565565416,-0.586603358367047,1.8547221421867506,2.0452778578132493,1.4026191294772914,1.5,0.6831954836969287,0.04369685822766711,1.5526191294772913,1.7373808705227087,1.0839342143334856,1.067135039468006,0.4379627402344026,0.5459521101935615,3.433934214333486,1.2660657856665145,1.0521994501170016e-12,-0.4430639193441729,-3.330971266069115,-1.1075584893660562e-11,1.0521994501170016e-12,2.199999999998948,0.012869584801472472,0.0,-0.08971281752150018,0.010693602537346122,2.3628695848014725,2.3371304151985277,-0.2622354587006797,0.0,1.8309233327506083,-0.13499651868998996,1.3077645412993204,1.8322354587006797,-0.0026445315002648242,0.0,0.018351355340971102,-0.004581861739504804,1.5673554684997353,1.5726445315002648
1.75,2/3 raise_arm_pose,0.9067238857637341,-0.4031804617843199,0.9259151873592238,16.331214577039862,9.995926423181632e-13,1.0521994501170016e-12,0,0.5485295837316008,-6.329414023318225e-16,2,239.4,-1.048187242420338,-0.8914976208364638,0.633083803108812,-0.5818769214177142,1.851812757579662,2.048187242420338,1.402840387169028,1.5,0.6816660936589602,0.044251538347348185,1.552840387169028,1.737159612830972,1.0866407855924947,1.0697971450037564,0.4330939415663202,0.5413142518018303,3.4366407855924948,1.2633592144075054,9.995926423181632e-13,-0.4442030178052352,-3.3370769538460743,-1.0521361559767684e-11,9.995926423181632e-13,2.1999999999990005,0.01292227197832455,0.0,-0.0900870936103073,0.010537435370415946,2.3629222719783245,2.3370777280216757,-0.26290482542791305,0.0,1.835648210904758,-0.13387334544666585,1.307095174572087,1.8329048254279132,-0.002667348569119213,0.0,0.01851172050185377,-0.004563413770877794,1.5673326514308807,1.5726673485691194
1.7550000000000001,2/3 raise_arm_pose,0.9075550470984535,-0.4030265942017254,0.9274205426400676,16.329531227562658,9.496126221955879e-13,9.995926423181632e-13,0,0.5499237177978467,7.760133342763147e-17,2,242.2,-1.0510737308520928,-0.8937160421162559,0.6415832243678556,-0.5772976863509556,1.8489262691479071,2.0510737308520928,1.4030642658575816,1.5,0.6801172898168037,0.0447757377107022,1.5530642658575815,1.7369357341424185,1.0893249585175075,1.072459250539507,0.42838746794194815,0.5368345850025903,3.4393249585175076,1.2606750414824925,9.496126221955879e-13,-0.4453421162662975,-3.3431826416230526,-9.99600402451506e-12,9.496126221955879e-13,2.1999999999990507,0.012974184933480699,0.0,-0.09045590384827186,0.010382591031229571,2.362974184933481,2.3370258150665193,-0.26356877290816455,0.0,1.8403337779953914,-0.13278949605029933,1.3064312270918355,1.8335687729081647,-0.0026900714857340966,0.0,0.01867143998383449,-0.004544583322976727,1.567309928514266,1.5726900714857341
1.76,2/3 raise_arm_pose,0.9083757463524248,-0.4028712478656323,0.9289165782188168,16.327860160926818,9.021328243244684e-13,9.496126221955879e-13,0,0.5513084070138897,-1.6664773198957985e-16,2,240.9,-1.0539380364691397,-0.895934463396048,0.6499223723995621,-0.5728611234094124,1.8460619635308602,2.0539380364691397,1.4032906218914214,1.5,0.6785501389969288,0.045271206767970806,1.5532906218914213,1.7367093781085787,1.0919874970515973,1.0751213560752575,0.4238377826555497,0.5325077068179516,3.4419874970515973,1.2580125029484028,9.021328243244684e-13,-0.4464812147273598,-3.3492883294000504,-9.495959574223889e-12,9.021328243244684e-13,2.1999999999990982,0.01302533071839595,0.0,-0.0908192945343649,0.010229156983050214,2.363025330718396,2.336974669281604,-0.264227490879464,0.0,1.8449814103571518,-0.1317435942598899,1.305772509120536,1.834227490879464,-0.0027126984244333673,0.0,0.018830500400138676,-0.004525387739854125,1.5672873015755666,1.5727126984244335
1.7650000000000001,2/3 raise_arm_pose,0.9091862587805721,-0.40271449987807434,0.930403600689802,16.326201040574603,8.570266832799976e-13,9.021328243244684e-13,0,0.5526839611305374,-1.0003435051303981e-16,2,235.1,-1.0567808506502356,-0.8981528846758401,0.6581062407283143,-0.5685628362191846,1.8432191493497643,2.0567808506502354,1.4035193199680926,1.5,0.6769656467600502,0.04573961533426496,1.5535193199680926,1.7364806800319075,1.0946291390373406,1.077783461611008,0.4194395381056133,0.5283283971486498,3.4446291390373407,1.2553708609626595,8.570266832799976e-13,-0.4476203131884221,-3.355394017177064,-9.021228208894172e-12,8.570266832799976e-13,2.199999999999143,0.013075716775533833,0.0,-0.09117731502877165,0.01007721142757649,2.363075716775534,2.3369242832244663,-0.2648811624394023,0.0,1.8495924361562481,-0.13073431198765162,1.3051188375605978,1.8348811624394024,-0.0027352276477073775,0.0,0.018988888971033572,-0.004505844654802017,1.5672647723522928,1.5727352276477073
1.77,2/3 raise_arm_pose,0.9099857182248189,-0.40255626747003015,0.9318796583508824,16.324555708591625,8.141742949755157e-13,8.570266832799976e-13,0,0.5540412934710879,2.1082809638232714e-16,2,239.7,-1.059598634912278,-0.9002878784109654,0.6668482233128674,-0.5635568524084498,1.840401365087722,2.0595986349122777,1.4037505731533277,1.5,0.6753647602233515,0.046250637047032694,1.5537505731533277,1.7362494268466724,1.0972462867460557,1.0803454540931583,0.4143373042251509,0.5234295417430267,3.447246286746056,1.2527537132539444,8.141742949755157e-13,-0.44871681215528547,-3.3611359711558113,-8.570477660896358e-12,8.141742949755157e-13,2.199999999999186,0.013125296003688506,0.0,-0.09153001742873683,0.009915845630934492,2.363125296003689,2.3368747039963114,-0.265528890914521,0.0,1.854168137075816,-0.12954569502373192,1.304471109085479,1.835528890914521,-0.002757644721317983,0.0,0.019146593533951643,-0.004483414722121094,1.567242355278682,1.572757644721318
1.7750000000000001,2/3 raise_arm_pose,0.9107738693068853,-0.40239656542297364,0.9333439760996232,16.322924871066412,7.734646371085605e-13,8.141742949755157e-13,0,0.555383620241947,1.8862363589014713e-16,2,233.8,-1.0623900647892544,-0.902381145858374,0.6757693799115504,-0.558285975395281,1.8376099352107456,2.0623900647892546,1.4039843895805737,1.5,0.6737459879267058,0.0467632854492086,1.5539843895805736,1.7360156104194264,1.0998376211370287,1.0828573750300488,0.4089812701468811,0.518266878194569,3.4498376211370285,1.2501623788629714,7.734646371085605e-13,-0.44979200498448624,-3.3666960036699054,-8.141931573391048e-12,7.734646371085605e-13,2.1999999999992266,0.013174048617990528,0.0,-0.09187707202581955,0.009750522860404315,2.3631740486179904,2.3368259513820098,-0.2661703475468806,0.0,1.8587022364016468,-0.12829132647192965,1.3038296524531194,1.8361703475468807,-0.0027799414880960273,0.0,0.01930351304922588,-0.004459353355608896,1.567220058511904,1.572779941488096
1.78,2/3 raise_arm_pose,0.9115510341490414,-0.4022354917898541,0.934796927265665,16.32130812948951,7.347911282687678e-13,7.734646371085605e-13,0,0.5567150514466186,5.539687293545146e-17,2,241.4,-1.065155962974054,-0.9044744133057826,0.6845060558147731,-0.5531796369599069,1.834844037025946,2.065155962974054,1.4042205966188184,1.5,0.6721092729359841,0.047241407648918265,1.5542205966188183,1.7357794033811818,1.1024040247319173,1.085369295966939,0.40380592929280534,0.5132807189777309,3.4524040247319174,1.2475959752680827,7.347911282687678e-13,-0.4508671978136869,-3.372256036184014,-7.73470176795854e-12,7.347911282687678e-13,2.199999999999265,0.013221982549388004,0.0,-0.09221834032593369,0.00958678627949519,2.3632219825493883,2.336778017450612,-0.26680575193278094,0.0,1.8631924328281644,-0.1270808771800629,1.3031942480672192,1.836805751932781,-0.0028021162147180757,0.0,0.019459590416672192,-0.004434945324409668,1.567197883785282,1.572802116214718
1.7850000000000001,2/3 raise_arm_pose,0.9123175232028757,-0.40207313873592765,0.9362388747135849,16.319705096063924,6.980516279378721e-13,7.347911282687678e-13,0,0.558035933775241,-1.121650854108858e-17,2,232.3,-1.0678971268967437,-0.9065676807531913,0.6930640098727568,-0.548232784537961,1.8321028731032563,2.0678971268967437,1.4044590316736378,1.5,0.6704558236682714,0.0476870109638845,1.5544590316736377,1.7355409683263623,1.1049463499533705,1.0878812169038294,0.39880510401132063,0.5084650442906478,3.454946349953371,1.2450536500466296,6.980516279378721e-13,-0.45194239064288766,-3.3778160686981376,-7.347900066179136e-12,6.980516279378721e-13,2.199999999999302,0.013269106240860237,0.0,-0.09255387784571603,0.009424738294446566,2.3632691062408604,2.33673089375914,-0.26743531598292464,0.0,1.8676402635294667,-0.12591281002873922,1.3025646840170755,1.8374353159829246,-0.002824167262197643,0.0,0.01961481350302653,-0.0044102094959135064,1.5671758327378025,1.5728241672621976
1.79,2/3 raise_arm_pose,0.9130736356870275,-0.40190959281915073,0.9376701710823862,16.31811539345125,6.631484364897064e-13,6.980516279378721e-13,0,0.5593466081874395,1.2201025441360709e-16,2,229.6,-1.0706143294660744,-0.9086609482005998,0.7014488240959726,-0.5434405138661487,1.8293856705339255,2.0706143294660744,1.4046995417213979,1.5,0.6687867782845351,0.04810200955202837,1.5546995417213978,1.7353004582786022,1.1074654201418985,1.0903931378407197,0.3939728273438834,0.5038140377056146,3.4574654201418986,1.2425345798581016,6.631484364897064e-13,-0.45301758347208837,-3.3833761012122743,-6.980638289633134e-12,6.631484364897064e-13,2.199999999999337,0.013315428592918576,0.0,-0.09288374368602166,0.009264470411667794,2.3633154285929185,2.3366845714070816,-0.26805924419131855,0.0,1.8720472118804725,-0.12478564167878226,1.3019407558086815,1.8380592441913186,-0.002846093087841371,0.0,0.0197691708353835,-0.0043851651287455835,1.5671539069121587,1.5728460930878414
1.795,2/3 raise_arm_pose,0.9138196600073545,-0.40174493525865423,0.9390911590228439,16.31653865452223,6.299905156362515e-13,6.631484364897064e-13,0,0.5606474095996562,9.980579392142707e-17,2,255.1,-1.073308319790721,-0.9107542156480084,0.7096659088456754,-0.5387980649293096,1.826691680209279,2.073308319790721,1.4049419828625542,1.5,0.6671032079502148,0.04848822823126697,1.5549419828625541,1.735058017137446,1.109962030538523,1.09290505877761,0.3893033359069219,0.49932207932487804,3.459962030538523,1.2400379694614772,6.299905156362515e-13,-0.4540927763012891,-3.388936133726424,-6.631584170690985e-12,6.299905156362515e-13,2.19999999999937,0.013360958912370774,0.0,-0.09320800015043003,0.009106063890439595,2.363360958912371,2.336639041087629,-0.26867773389476846,0.0,1.8764147093392298,-0.12369794068998297,1.3013222661052315,1.8386777338947686,-0.0028678922466736133,0.0,0.019922651614889597,-0.004359831766448493,1.5671321077533265,1.5728678922466737
1.8,2/3 raise_arm_pose,0.9145558741602977,-0.4015792421917706,0.9405021714324534,16.314974522111854,5.984934884276358e-13,6.299905156362515e-13,0,0.5619386666220795,-4.99714639376319e-16,2,276.8,-1.0759798238807319,-0.9128474830954171,0.7177205078825883,-0.5343008180022064,1.824020176119268,2.075979823880732,1.4051862198933467,1.5,0.6654061199621204,0.04884740615849714,1.5551862198933466,1.7348137801066534,1.1124369492342496,1.0954169797145004,0.38479106301328714,0.49498373914532434,3.4624369492342497,1.2375630507657505,5.984934884276358e-13,-0.45516796913048985,-3.3944961662405864,-6.299405441723138e-12,5.984934884276358e-13,2.1999999999994015,0.01340570686430572,0.0,-0.09352671238659542,0.008949590386989462,2.363405706864306,2.3365942931356942,-0.26929097552329684,0.0,1.8807441372633793,-0.12264832570567963,1.3007090244767032,1.839290975523297,-0.002889563392372878,0.0,0.020075245726715294,-0.004334229139852947,1.5671104366076272,1.572889563392373
1.805,2/3 raise_arm_pose,0.9152808386571315,-0.4014123573274813,0.9418999708793678,16.31342603840352,5.685685370218893e-13,5.984934884276358e-13,0,0.5632062679833593,5.539687293545146e-17,2,247.6,-1.0786229454036629,-0.9148092691378538,0.7267277218449146,-0.52862430458619,1.821377054596337,2.078622945403663,1.4054326397196915,1.5,0.6636964607465732,0.049283965268944296,1.5554326397196914,1.7345673602803087,1.114884165696695,1.0977711229654243,0.3790986097445008,0.4894432924890651,3.464884165696695,1.235115834303305,5.685685370218893e-13,-0.45617598012451654,-3.39948761006862,-5.984990281149294e-12,5.685685370218893e-13,2.1999999999994317,0.013449596608935344,0.0,-0.09383994805014004,0.008777948925924609,2.3634495966089353,2.336550403391065,-0.2698974749707667,0.0,1.8850368286630779,-0.12129988949397918,1.3001025250292333,1.8398974749707668,-0.0029110847626514775,0.0,0.020226943746610146,-0.004304274055719936,1.5670889152373486,1.5729110847626515
1.81,2/3 raise_arm_pose,0.9159948893779224,-0.4012443841881069,0.9432849722595027,16.31189277117368,5.401401662533375e-13,5.685685370218893e-13,0,0.5644621248862911,-1.1216508541896373e-17,2,240.8,-1.081238573290522,-0.9167710551802906,0.735536257837681,-0.523125577371826,1.8187614267094778,2.081238573290522,1.405681058441493,1.5,0.6619715219621598,0.049683744360298876,1.5556810584414928,1.7343189415585072,1.1173046292368585,1.1001252662163485,0.3736000721086849,0.4840927080327121,3.4673046292368586,1.2326953707631416,5.401401662533375e-13,-0.45718399111854335,-3.4044790538966656,-5.685674153710352e-12,5.401401662533375e-13,2.19999999999946,0.013492637853029224,0.0,-0.09414717626254741,0.008608248818775865,2.3634926378530294,2.3365073621469707,-0.2704974683124311,0.0,1.889282324795367,-0.11999866833287975,1.299502531687569,1.840497468312431,-0.002932454954157478,0.0,0.020377593338560342,-0.0042740383012000865,1.5670675450458427,1.5729324549541575
1.815,2/3 raise_arm_pose,0.9166983499541079,-0.4010754199014652,0.944657578789991,16.31037429976892,5.13132880956306e-13,5.401401662533375e-13,0,0.5657066100626933,5.5396872936259254e-17,2,234.8,-1.0838275691721975,-0.9187328412227274,0.7441523383779445,-0.5177991763350629,1.8161724308278024,2.0838275691721977,1.4059313031130594,1.5,0.6602325909095494,0.05004893431327129,1.5559313031130593,1.7340686968869408,1.1196992568163833,1.1024794094672727,0.3682888049288428,0.4789255159049433,3.4696992568163836,1.2303007431836168,5.13132880956306e-13,-0.45819200211257005,-3.409470497724721,-5.401457059406312e-12,5.13132880956306e-13,2.1999999999994873,0.013534840840571565,0.0,-0.09444846497120457,0.008440597508468178,2.363534840840572,2.3364651591594283,-0.27109118336085114,0.0,1.8934822781870178,-0.11874300968400475,1.298908816639149,1.8410911833608512,-0.002953672666169554,0.0,0.020527184679102348,-0.004243542402415219,1.5670463273338304,1.5729536726661697
1.82,2/3 raise_arm_pose,0.9173915322354892,-0.40090555550975054,0.9460181822803375,16.30887021483073,4.874778473032678e-13,5.13132880956306e-13,0,0.5669400904561045,-3.2207895543645553e-16,2,252.5,-1.0863907681801104,-0.9206946272651642,0.7525819948819213,-0.5126398015825674,1.8136092318198895,2.0863907681801104,1.4061832112281565,1.5,0.6584808782085845,0.050381623019405186,1.5561832112281564,1.7338167887718436,1.1220689341384211,1.104833552718197,0.363158389473471,0.4739354644075522,3.472068934138421,1.227931065861579,4.874778473032678e-13,-0.4592000131065968,-3.4144619415527866,-5.1310067306076235e-12,4.874778473032678e-13,2.1999999999995126,0.01357621629277487,0.0,-0.09474388588400096,0.008275090440661034,2.363576216292775,2.3364237837072253,-0.27167883995498154,0.0,1.897638283525958,-0.11753131882608514,1.2983211600450186,1.8416788399549815,-0.0029747367026024046,0.0,0.020675708663186878,-0.004212807286570079,1.5670252632973976,1.5729747367026026
1.825,2/3 raise_arm_pose,0.9180747367380104,-0.4007348762651416,0.9473671634009992,16.307380118025208,4.631040110206472e-13,4.874778473032678e-13,0,0.5681629268444771,-1.121650854108858e-17,2,244.0,-1.0889289797251553,-0.9226564133076008,0.7608310732695617,-0.5076423090090075,1.8110710202748446,2.0889289797251553,1.4064366302263793,1.5,0.6567175214029046,0.05068379964455916,1.5564366302263792,1.7335633697736208,1.1244145167019772,1.107187695969121,0.35820262582050655,0.4691165127112144,3.4744145167019775,1.2255854832980229,4.631040110206472e-13,-0.4602080241006235,-3.4194533853808617,-4.874767256524137e-12,4.631040110206472e-13,2.199999999999537,0.013616775351705758,0.0,-0.09503351404942409,0.008111811786177245,2.363616775351706,2.3363832246482943,-0.27226065023914514,0.0,1.9017518796848707,-0.11636205683272127,1.297739349760855,1.8422606502391452,-0.0029956459734201153,0.0,0.02082315691821683,-0.004181854163542168,1.56700435402658,1.5729956459734202
1.83,2/3 raise_arm_pose,0.9187482530731953,-0.40056346191267084,0.9487048919491035,16.305903621777734,4.3994697917301565e-13,4.631040110206472e-13,0,0.5693754735196791,3.662593198316262e-16,2,238.6,-1.0914429882554189,-0.9246181993500376,0.7689052394171255,-0.5028017060526874,1.808557011744581,2.0914429882554186,1.40669141702005,1.5,0.6549435884153447,0.0509573587341301,1.5566914170200499,1.7333085829799502,1.1267368308209178,1.1095418392200451,0.3534155254769156,0.4644628237881217,3.4767368308209177,1.2232631691790823,4.3994697917301565e-13,-0.4612160350946503,-3.424444829208946,-4.631406369526303e-12,4.3994697917301565e-13,2.19999999999956,0.013656529527390791,0.0,-0.0953174274619403,0.007950835137006729,2.363656529527391,2.336343470472609,-0.2728368189322495,0.0,1.905824551674016,-0.1152337386208655,1.2971631810677506,1.8428368189322495,-0.003016399495506626,0.0,0.02096952181394081,-0.004150704417302149,1.5669836005044935,1.5730163994955066
1.835,2/3 raise_arm_pose,0.9194117877661208,-0.40039131205091893,0.9500304846025327,16.304441519087792,4.1795124060914206e-13,4.3994697917301565e-13,0,0.5705731347576855,-3.2207895543645553e-16,2,236.9,-1.0939312677558959,-0.926534043824508,0.7771939143212049,-0.49765590009539096,1.806068732244104,2.093931267755896,1.406947610625676,1.5,0.6531600808596505,0.05123872112520189,1.5569476106256759,1.7330523893743242,1.129034339061871,1.1118408525894095,0.3483305884136496,0.45950164819062567,3.479034339061871,1.2209656609381292,4.1795124060914206e-13,-0.4622005547066862,-3.4292390548620726,-4.39914771277472e-12,4.1795124060914206e-13,2.1999999999995823,0.013695460920476353,0.0,-0.09559570669173553,0.0077862786171122855,2.3636954609204763,2.336304539079524,-0.2734069616113096,0.0,1.9098577325257464,-0.11402853581202654,1.2965930383886906,1.8434069616113096,-0.003036989137272808,0.0,0.021114796468546384,-0.004117928353236423,1.5669630108627273,1.5730369891372729
1.84,2/3 raise_arm_pose,0.9200644966865297,-0.40021836040888825,0.9513418384139294,16.3029957490763,3.970546228396474e-13,4.1795124060914206e-13,0,0.5717503525178563,-1.8885219248175986e-16,2,240.9,-1.0963900550456496,-0.9283580327224744,0.7860701154248961,-0.4917574579507209,1.8036099449543503,2.0963900550456493,1.4072054075605713,1.5,0.6513667256202689,0.05155938697906215,1.5572054075605712,1.7327945924394288,1.1313032231725393,1.1140296392669693,0.34249813720655586,0.4537768221336913,3.4813032231725396,1.2186967768274608,3.970546228396474e-13,-0.46313810564675134,-3.4336389624725205,-4.179323553898939e-12,3.970546228396474e-13,2.199999999999603,0.013733522061516047,0.0,-0.09586822644333447,0.00761222820793897,2.363733522061516,2.336266477938484,-0.27397012568709145,0.0,1.9138487312791672,-0.11263281515636114,1.2960298743129086,1.8439701256870915,-0.0030573994980199293,0.0,0.021258923960909656,-0.004082072149424208,1.5669426005019802,1.57305739949802
1.845,2/3 raise_arm_pose,0.920706715172553,-0.40004470895849925,0.952639398619317,16.301565858079844,3.772016147133003e-13,3.970546228396474e-13,0,0.5729153499968691,5.5396872936259254e-17,2,235.1,-1.098820277865676,-0.9301820216204408,0.7947398710535236,-0.48604456400526774,1.801179722134324,2.098820277865676,1.4074646245320008,1.5,0.6495621470760019,0.05184339428590101,1.5574646245320007,1.7325353754679993,1.1335444665986105,1.116218425944529,0.3368660549114537,0.44824868521426736,3.4835444665986106,1.2164555334013896,3.772016147133003e-13,-0.4640756565868165,-3.438038870082976,-3.97060162526941e-12,3.772016147133003e-13,2.199999999999623,0.013770724941197831,0.0,-0.09613465443061234,0.007440575936356941,2.363770724941198,2.3362292750588023,-0.274526555524575,0.0,1.9177908798096401,-0.11128596749670616,1.295473444475425,1.8445265555245751,-0.0030776296759620105,0.0,0.021401796486139504,-0.004046035588416208,1.566922370324038,1.573077629675962
1.85,2/3 raise_arm_pose,0.9213387662630224,-0.3998704530888024,0.9539235977900645,16.300151404581644,3.5834114597096815e-13,3.772016147133003e-13,0,0.5740685203661504,7.760133342843927e-17,2,248.9,-1.101222835397539,-0.9320060105184074,0.8032096753940594,-0.4805115063726486,1.7987771646024608,2.101222835397539,1.4077250895944375,1.5,0.647747628275996,0.05209301248733711,1.5577250895944375,1.7322749104055626,1.1357590192797122,1.1184072126220888,0.33142745740853297,0.44291053622034476,3.4857590192797123,1.2142409807202879,3.5834114597096815e-13,-0.46501320752688163,-3.442438777693439,-3.772093748466432e-12,3.5834114597096815e-13,2.199999999999642,0.013807082045878672,0.0,-0.09639507458838482,0.007271420936168241,2.363807082045879,2.336192917954121,-0.27507648693540876,0.0,1.921685888672025,-0.10998628216674655,1.2949235130645913,1.8450764869354088,-0.0030976788808268134,0.0,0.021543407731734073,-0.004009840972960595,1.5669023211191733,1.5730976788808269
1.855,2/3 raise_arm_pose,0.9219609611731103,-0.3996956819303507,0.9551948561352199,16.29875195891964,3.4042436679956736e-13,3.5834114597096815e-13,0,0.5752102505727508,-5.56254295262564e-17,2,238.0,-1.103598599102831,-0.9338299994163737,0.811485822717454,-0.4751527410583727,1.796401400897169,2.103598599102831,1.407986641606084,1.5,0.6459243728389396,0.05231040232930473,1.557986641606084,1.7320133583939161,1.137947798777732,1.1205959992996484,0.32617569512039757,0.4377558996039621,3.487947798777732,1.212052201222268,3.4042436679956736e-13,-0.4659507584669467,-3.4468386853039084,-3.5833558342801552e-12,3.4042436679956736e-13,2.1999999999996596,0.013842606295845572,0.0,-0.0966495743211507,0.007104849993379819,2.3638426062958455,2.3361573937041547,-0.27562014747716335,0.0,1.9255354085478613,-0.10873210835091962,1.2943798525228367,1.8456201474771634,-0.0031175464352656158,0.0,0.021683752165787693,-0.0039735108877605105,1.5668824535647345,1.5731175464352656
1.86,2/3 raise_arm_pose,0.9225735997499745,-0.39952047866544105,0.9564535818004495,16.29736710300009,3.2340242738601444e-13,3.4042436679956736e-13,0,0.5763409209540356,1.442147149065949e-16,2,253.2,-1.105948413539906,-0.9356539883143402,0.8195744132548486,-0.4699628874149957,1.7940515864600939,2.105948413539906,1.4082491297082087,1.5,0.6440935087574149,0.052497620424949876,1.5582491297082086,1.7317508702917914,1.1401116913674245,1.1227847859772082,0.3211043451138371,0.4327785179384955,3.4901116913674244,1.2098883086325756,3.2340242738601444e-13,-0.4668883094070119,-3.451238592914386,-3.40438788271058e-12,3.2340242738601444e-13,2.199999999999677,0.01387731098750038,0.0,-0.096898244070919,0.006940938330961682,2.3638773109875006,2.3361226890124995,-0.27615775674211973,0.0,1.9293410323401434,-0.10752185299128136,1.2938422432578802,1.84615775674212,-0.0031372317756619334,0.0,0.021822825046859312,-0.003937068079263539,1.5668627682243381,1.573137231775662
1.865,2/3 raise_arm_pose,0.9231769709093423,-0.3993449208247951,0.9577001711632976,16.295996430016597,3.072331392553737e-13,3.2340242738601444e-13,0,0.5774609049111397,-1.6664773198836816e-16,2,231.6,-1.1082730971583978,-0.9374779772123065,0.8274813589147265,-0.46493672369837613,1.791726902841602,2.108273097158398,1.4085124128264375,1.5,0.6422560920425424,0.05265662364576673,1.5585124128264374,1.7314875871735627,1.1422515530904347,1.1249735726547678,0.3162072034655661,0.4279723446020278,3.492251553090435,1.2077484469095654,3.072331392553737e-13,-0.467825860347077,-3.4556385005248678,-3.233857626128156e-12,3.072331392553737e-13,2.199999999999693,0.013911209739403518,0.0,-0.09714117691250267,0.006779750380627447,2.3639112097394035,2.3360887902605967,-0.2766895266359575,0.0,1.9331042971948382,-0.10635397876755004,1.2933104733640426,1.8466895266359575,-0.003156734452392326,0.0,0.021960622429633533,-0.0039005353460785305,1.5668432655476077,1.5731567344523925
1.87,2/3 raise_arm_pose,0.9237702066395409,-0.3991689342413043,0.9589324087952125,16.29464196464643,2.9187431393270925e-13,3.072331392553737e-13,0,0.5785604083540506,-5.6632802085366685e-16,2,382.2,-1.1105686944937907,-0.9392060098913037,0.8360087650077619,-0.4591194670785752,1.7894313055062092,2.1105686944937907,1.4087767070169046,1.5,0.640413110214941,0.0528588380934224,1.5587767070169045,1.7312232929830955,1.1443633663095873,1.1270472118695645,0.3105226264881839,0.42236264383054634,3.4943633663095874,1.2056366336904127,2.9187431393270925e-13,-0.4687142580262854,-3.4596287979704674,-3.071765064532883e-12,2.9187431393270925e-13,2.1999999999997084,0.013944254882573693,0.0,-0.09737846817582463,0.006609028634035008,2.3639442548825738,2.3360557451174264,-0.27721445292319447,0.0,1.9368266864517023,-0.10498525744739573,1.2927855470768055,1.8472144529231946,-0.003176038762823455,0.0,0.02209714116674628,-0.0038608620862258455,1.5668239612371766,1.5731760387628235
