time_s,phase,A7_x,A7_y,A7_z,min_obstacle_h,min_joint_limit_h,min_all_h,active_obstacle_cbfs,joint_tracking_error,qp_max_violation,qp_iterations,qp_time_us,A1_joint,A1_joint_desired,A1_joint_nominal_velocity,A1_joint_command_velocity,A1_joint_lower_h,A1_joint_upper_h,A2_joint,A2_joint_desired,A2_joint_nominal_velocity,A2_joint_command_velocity,A2_joint_lower_h,A2_joint_upper_h,A3_joint,A3_joint_desired,A3_joint_nominal_velocity,A3_joint_command_velocity,A3_joint_lower_h,A3_joint_upper_h,A4_joint,A4_joint_desired,A4_joint_nominal_velocity,A4_joint_command_velocity,A4_joint_lower_h,A4_joint_upper_h,A5_joint,A5_joint_desired,A5_joint_nominal_velocity,A5_joint_command_velocity,A5_joint_lower_h,A5_joint_upper_h,A6_joint,A6_joint_desired,A6_joint_nominal_velocity,A6_joint_command_velocity,A6_joint_lower_h,A6_joint_upper_h,A7_joint,A7_joint_desired,A7_joint_nominal_velocity,A7_joint_command_velocity,A7_joint_lower_h,A7_joint_upper_h
0.05,2/3 raise_arm_pose,0.4016173475427542,-0.3400611527091036,0.6137913518943094,0.10797399362073898,1.5178830414797064e-20,1.5178830414797064e-20,0,0.0010515377682696226,-1.5178830414797064e-19,2,212.6,-0.0017347873531951637,-0.0016904583020285503,-0.06207233009750032,-0.06209744331560377,2.898265212646805,1.0017347873531952,1.499647398497972,1.5,0.002026536885461727,-0.012619246535265926,1.6496473984979718,1.6403526015020282,0.0020823625977856343,0.00202854996243426,0.07448279221782399,0.07452608964968661,2.352082362597786,2.3479176374022144,1.5178830414797064e-20,-0.0008452291510142752,-0.03602121552691017,0.0,1.5178830414797064e-20,2.2,-1.0078163276511237e-06,0.0,5.806116657882919e-06,-3.567421816214132e-05,2.3499989921836724,2.350001007816328,-0.0005119859968262167,0.0,0.0029425806797797873,-0.018323465657249398,1.569488014003174,1.5705119859968262,3.213989954092069e-11,0.0,6.370301917265594e-11,8.248066170260021e-09,1.57000000003214,1.5699999999678602
0.055,2/3 raise_arm_pose,0.40181658638362655,-0.34010793682823925,0.6137953232558455,0.10786259099786402,1.5178830414797064e-20,1.5178830414797064e-20,0,0.0012498343092602806,-1.5178830414797064e-19,2,203.8,-0.0020746263397336596,-0.0019930651558101656,-0.06793380119848945,-0.06796779730769917,2.897925373660266,1.0020746263397338,1.4995783434789385,1.5,0.00246821051419559,-0.013811003806705833,1.6495783434789384,1.6404216565210616,0.0024901854974937083,0.0023916781869721985,0.08151623702052728,0.08156457994161484,2.352490185497494,2.3475098145025064,1.5178830414797064e-20,-0.0009965325779050828,-0.0400386563354278,0.0,1.5178830414797064e-20,2.2,-1.2019933140547213e-06,0.0,7.054714293557866e-06,-3.883539728071951e-05,2.349998798006686,2.3500012019933143,-0.0006122556968188618,0.0,0.003583901977783517,-0.02005393999852902,1.5693877443031812,1.570612255696819,9.572603173071437e-11,0.0,-2.2497929678644485e-10,1.2717226437958738e-08,1.5700000000957262,1.569999999904274
0.06,2/3 raise_arm_pose,0.4020324396344595,-0.34015861627223976,0.6137997066835221,0.1077419121905385,1.5178830414797064e-20,1.5178830414797064e-20,0,0.0014617446812311204,-1.5178830414797064e-19,2,206.6,-0.0024427990474300927,-0.002295672009591781,-0.07358980990975525,-0.07363454153928665,2.8975572009525696,1.00244279904743,1.4995035382623016,1.5,0.0029515956474285066,-0.014961043327356998,1.6495035382623016,1.6404964617376985,0.0029319694450530534,0.002754806411510137,0.08830333466301307,0.08835678951186902,2.352931969445053,2.347068030554947,1.5178830414797064e-20,-0.0011478360047958904,-0.044056097143945434,0.0,1.5178830414797064e-20,2.2,-1.4110908168080729e-06,0.0,8.413953198383049e-06,-4.181950055067033e-05,2.3499985889091835,2.3500014110908167,-0.0007208749304204441,0.0,0.004285789877732032,-0.021723846720316464,1.5692791250695797,1.5707208749304205,1.8661387332972768e-10,0.0,-6.700822221150006e-10,1.8177568319802663e-08,1.570000000186614,1.5699999998133862
0.065,2/3 raise_arm_pose,0.40226433244292287,-0.34021305457214246,0.6138045095715958,0.1076122818063415,1.5178830414797064e-20,1.5178830414797064e-20,0,0.0016920051868166116,-1.5178830414797064e-19,2,227.8,-0.0028383238032207844,-0.0025982788633733965,-0.0790474825729155,-0.07910495115813838,2.897161676196779,1.0028383238032208,1.4994231841455565,1.5,0.0034752321638852556,-0.016070823349007966,1.6494231841455564,1.6405768158544436,0.003406526163816924,0.003117934636048076,0.09485270497053998,0.09491134375277412,2.353406526163817,2.346593473836183,1.5178830414797064e-20,-0.0012991394316866983,-0.04807353795246307,0.0,1.5178830414797064e-20,2.2,-1.6342266094055977e-06,0.0,9.87763571765651e-06,-4.4627158519504955e-05,2.3499983657733905,2.3500016342266097,-0.0008375514584613471,0.0,0.005046124512943109,-0.02333530560818061,1.5691624485415387,1.5708375514584614,3.0998721258089177e-10,0.0,-1.3062971133080939e-09,2.467466785023282e-08,1.5700000003099872,1.569999999690013
0.07,2/3 raise_arm_pose,0.4025140005286121,-0.340271657578734,0.6138097891588138,0.10747273316068998,1.5178830414797064e-20,1.5178830414797064e-20,0,0.0019485901225645447,-1.5178830414797064e-19,2,250.9,-0.0032641598328171594,-0.0030302732278512374,-0.08509431518201878,-0.08516720591927497,2.8967358401671826,1.0032641598328171,1.4993366819143579,1.5,0.004037710981101084,-0.017300446239746962,1.6493366819143578,1.6406633180856423,0.003917395133319231,0.003636327873421485,0.10210941501875867,0.10217379390046154,2.3539173951333194,2.3460826048666807,1.5178830414797064e-20,-0.0015151366139256187,-0.05248129090228214,0.0,1.5178830414797064e-20,2.2,-1.8727216422531703e-06,0.0,1.1439586265839185e-05,-4.769900656951452e-05,2.349998127278358,2.3500018727216423,-0.0009631554228174678,0.0,0.00586286020922943,-0.025120792871224144,1.5690368445771825,1.5709631554228176,4.725018564109608e-10,0.0,-2.1699104880662423e-09,3.250292876601381e-08,1.5700000004725019,1.5699999995274982
0.075,2/3 raise_arm_pose,0.40278197566057267,-0.3403345482026008,0.6138155811010363,0.10732297316056935,-1.951563910473908e-20,1.5178830414797064e-20,0,0.002231435293306478,6.787105599759258e-18,2,241.7,-0.0037212126852792277,-0.003526980757744801,-0.09131939812113664,-0.09141057049241362,2.8962787873147207,1.0037212126852793,1.4992438499644334,1.5,0.004643226599492234,-0.018566389984916692,1.6492438499644333,1.6407561500355667,0.004465649666068731,0.0042323769092937604,0.10958045440779347,0.10965090654989985,2.3544656496660687,2.3455343503339314,-1.951563910473908e-20,-0.0017634903788724004,-0.057084258475428376,-6.938893903907228e-18,-1.951563910473908e-20,2.2,-2.126669799826344e-06,0.0,1.3109051495772193e-05,-5.078963151463475e-05,2.3499978733302003,2.3500021266698,-0.0010979506054913466,0.0,0.006742087959722275,-0.02695903653477575,1.5689020493945087,1.5710979506054914,6.812230901851151e-10,0.0,-3.3075129948767258e-09,4.174424675483086e-08,1.5700000006812231,1.569999999318777
0.08,2/3 raise_arm_pose,0.4030676264991353,-0.3404015761663656,0.6138218978371122,0.10716335905678906,-1.951563910473908e-20,-1.951563910473908e-20,0,0.002530517162367401,1.9515639104739078e-19,2,230.1,-0.0042084040596871465,-0.0040236882876383655,-0.09732596330019465,-0.0974382748815838,2.8957915959403127,1.0042084040596873,1.4991449099237057,1.5,0.005293050248964181,-0.019788008145507477,1.6491449099237057,1.6408550900762944,0.0050499817864177645,0.004828425945166038,0.11678979485409798,0.11686642406980678,2.3550499817864177,2.3449500182135825,-1.951563910473908e-20,-0.0020118441438191827,-0.06168722604857462,0.0,-1.951563910473908e-20,2.2,-2.3950111797462703e-06,0.0,1.4886688598784407e-05,-5.3668275983985274e-05,2.3499976049888205,2.3500023950111797,-0.0012416153060121878,0.0,0.007685654238439426,-0.028732940104168214,1.5687583846939879,1.5712416153060123,9.430341425931147e-10,0.0,-4.768561631295806e-09,5.2362210481599895e-08,1.5700000009430342,1.569999999056966
0.085,2/3 raise_arm_pose,0.40337034433297647,-0.3404725964301511,0.6138287527527052,0.10699423553976248,-1.951563910473908e-20,-1.951563910473908e-20,0,0.00284153786632834,1.9515639104739078e-19,2,224.9,-0.004724694271506079,-0.00452039581753193,-0.10312155882563173,-0.10325804236378636,2.895275305728494,1.004724694271506,1.4990400756824633,1.4999999999999998,0.0059856305340566076,-0.02096684824848209,1.6490400756824632,1.6409599243175368,0.0056691293320413,0.005424474981038315,0.12374659218720574,0.12382950912470711,2.3556691293320413,2.344330870667959,-1.951563910473908e-20,-0.002260197908765965,-0.06629019362172088,0.0,-1.951563910473908e-20,2.2,-2.676688802545886e-06,0.0,1.6765078258223892e-05,-5.633552455992316e-05,2.3499973233111975,2.3500026766888027,-0.0013938390829520107,0.0,0.008691307142085315,-0.030444755387964612,1.568606160917048,1.571393839082952,1.2649697524470258e-09,0.0,-6.601238998151803e-09,6.438712197078223e-08,1.5700000012649697,1.5699999987350304
0.09,2/3 raise_arm_pose,0.4036895422540737,-0.34054746900707694,0.6138361600281915,0.1068159351787761,-1.951563910473908e-20,-1.951563910473908e-20,0,0.0031636874632253696,1.9515639104739078e-19,2,233.1,-0.0052690808585754536,-0.005017103347425493,-0.10871346248919167,-0.10887731741387492,2.8947309191414243,1.0052690808585754,1.4989295536664071,1.4999999999999998,0.006719470222754031,-0.022104403211240235,1.648929553666407,1.641070446333593,0.006321874349346465,0.006020524016910592,0.13045968154339196,0.130549003461033,2.3563218743493466,2.3436781256506536,-1.951563910473908e-20,-0.0025085516737127465,-0.0708931611948671,0.0,-1.951563910473908e-20,2.2,-2.9706496277162596e-06,0.0,1.87368216178212e-05,-5.879216503407473e-05,2.3499970293503725,2.3500029706496277,-0.0015543223598835304,0.0,0.009756873580664075,-0.03209665538630395,1.5684456776401166,1.5715543223598836,1.654159911353308e-09,0.0,-8.85478826712918e-09,7.783803178125644e-08,1.57000000165416,1.5699999983458401
0.095,2/3 raise_arm_pose,0.4040246543631542,-0.34062605878518815,0.6138441345012402,0.10662877884651864,-1.951563910473908e-20,-1.951563910473908e-20,0,0.0034979180342947017,1.9515639104739078e-19,2,237.4,-0.005840597237786873,-0.005513810877319059,-0.11410869152599855,-0.11430327584228381,2.894159402762213,1.0058405972377868,1.4988135431001488,1.4999999999999998,0.007493124335148061,-0.02320211325167238,1.6488135431001487,1.6411864568998513,0.007007041545116522,0.006616573052782869,0.1369375885978068,0.1370334391540113,2.3570070415451165,2.3429929584548836,-1.951563910473908e-20,-0.0027569054386595293,-0.07549612876801337,0.0,-1.951563910473908e-20,2.2,-3.2758454718072363e-06,0.0,2.079454739401382e-05,-6.103916881819534e-05,2.3499967241545283,2.350003275845472,-0.0017227760451284668,0.0,0.010880256519184714,-0.033690737048987285,1.5682772239548717,1.5717227760451284,2.1177759781614885e-09,0.0,-1.1579119379473156e-08,9.272321336163609e-08,1.570000002117776,1.569999997882224
